"OrganizationName","Representatives","ConnectedOrganizations"
"""OCHOTNICZA STRAŻ POŻARNA W GRĘBANINIE""","Bartosz Chowis",""
"""OCHOTNICZA STRAŻ POŻARNA W GRĘBANINIE""","Marcin Janus",""
"""STOWARZYSZENIA ""ZDROWIE MATKI I DZIECKA"" PRZY ZZOZ W PASŁĘKU""","Leontyna Kalwas",""
"""STOWARZYSZENIA ""ZDROWIE MATKI I DZIECKA"" PRZY ZZOZ W PASŁĘKU""","Jerzy Gościniak",""
"""STOWARZYSZENIA ""ZDROWIE MATKI I DZIECKA"" PRZY ZZOZ W PASŁĘKU""","Wojciech Trębacz",""
"""STOWARZYSZENIA ""ZDROWIE MATKI I DZIECKA"" PRZY ZZOZ W PASŁĘKU""","Mariola Lipska",""
"""STOWARZYSZENIA ""ZDROWIE MATKI I DZIECKA"" PRZY ZZOZ W PASŁĘKU""","Józef Rojek","'STOWARZYSZENIE ""POMOC SZPITALOWI W PASŁĘKU""'"
"""STOWARZYSZENIA ""ZDROWIE MATKI I DZIECKA"" PRZY ZZOZ W PASŁĘKU""","Jerzy Przybylski",""
"""STOWARZYSZENIA ""ZDROWIE MATKI I DZIECKA"" PRZY ZZOZ W PASŁĘKU""","Albina Zienkiewicz",""
"""STOWARZYSZENIA ""ZDROWIE MATKI I DZIECKA"" PRZY ZZOZ W PASŁĘKU""","Maria Pacyk",""
"""STOWARZYSZENIA ""ZDROWIE MATKI I DZIECKA"" PRZY ZZOZ W PASŁĘKU""","Krystyna Łocman",""
"""JPM HOLDING""","Jakub Stańczyk",""
"""JPM HOLDING""","Magdalena Maciejewska","'JPM INFRASTRUKTURA', 'FLAVIAN CONSULTING', 'JPM DEVELOPMENT', 'JP MANAGEMENT', 'JPM KOLEJE', 'BELMAR'"
"""JPM HOLDING""","Janusz Światłowski",""
"""JPM HOLDING""","Dariusz Krupa","'KĘDZIERZYŃSKO-KOZIELSKI PARK PRZEMYSŁOWY', 'KANCELARIA ADWOKACKA DARIUSZ KRUPA', 'BELMAR'"
"""FNO EURO""","Rolandus Van Den Brand",""
"""FNO EURO""","Rene Alofs",""
"""IMPET""","Justyna Kowalik Górna",""
"""IMPET""","Zbigniew Kowalik",""
"""PRZYSTAŃ SIEWIERZ""","Robert Moritz","'STOWARZYSZENIE MIASTA ZRÓWNOWAŻONEGO SIEWIERZ JEZIORNA', 'WARSZAWSKO MAZOWIECKI OKRĘGOWY ZWIĄZEK ŻEGLARSKI', 'TUP PROPERTY', 'EP 18', 'MIASTECZKO SIEWIERZ JEZIORNA', 'UNITED DISTRIBUTORS', 'FUNDACJA PX MOTORSPORT', 'ALTA'"
"""PRZYSTAŃ SIEWIERZ""","Julia Blanc Michalska","'STOWARZYSZENIE MIASTA ZRÓWNOWAŻONEGO SIEWIERZ JEZIORNA'"
"""ABC CENTRUM EDUKACJI""","Krzysztof Wawro","'ANALYTICAL MANAGEMENT 4 EFFECTIVE ADVERTISING'"
"""ABC CENTRUM EDUKACJI""","Piotr Fast","'STOWARZYSZENIE INICJATYW WYDAWNICZYCH', 'POLSKIE TOWARZYSTWO RUSYCYSTYCZNE', 'APURE STOWARZYSZENIE NA RZECZ ROZWOJU REGIONÓW'"
"""ABC CENTRUM EDUKACJI""","Kimberlie Demartini",""
"""ABC CENTRUM EDUKACJI""","Simon Pateman",""
"""ABC CENTRUM EDUKACJI""","Rafał Walkiewicz",""
"""ABC CENTRUM EDUKACJI""","Mark Pateman",""
"""ABC CENTRUM EDUKACJI""","Andrew Sikora",""
"""CENTRUM JASNA""","Michał Cichocki",""
"""CENTRUM JASNA""","Sławomir Nowakowski","'FUNDACJA STARE POWĄZKI', 'ROMA OFFICE CENTER', 'KOŚCIELNA FUNDACJA DOBROCZYNNA KS.PIOTRA SKARGI DLA UBOGICH W GRÓJCU', 'FUNDACJA ARTEKS', 'FUNDACJA PZU', 'FUNDACJA BUDOWY ŚWIĄTYNI OPATRZNOŚCI BOŻEJ - WOTUM NARODU'"
"""CENTRUM JASNA""","Marian Raciński","'FUNDACJA PRO BONUM', 'FUNDACJA ARTEKS', 'PW', 'FUNDACJA RADIO PLUS CENTRUM', 'FUNDACJA BUDOWY ŚWIĄTYNI OPATRZNOŚCI BOŻEJ - WOTUM NARODU', 'ROMA OFFICE CENTER', 'DOM KATOLICKI'"
"""CENTRUM JASNA""","Kazimierz Olędzki","'STOWARZYSZENIE WŁAŚCICIELI CEGIELNIANA-LIPOWA'"
"""""ZADOIL"" L.J.M.E. ZADORA""","Jan Zadora",""
"""""ZADOIL"" L.J.M.E. ZADORA""","Lidia Zadora",""
"""""ZADOIL"" L.J.M.E. ZADORA""","Marek Zadora","'STOWARZYSZENIE IM.DOKTORA EDMUNDA WOJTYŁY W WADOWICACH'"
"""""ZADOIL"" L.J.M.E. ZADORA""","Ewa Zadora",""
"""KÓŁKO ROLNICZE W STRYSZAWIE""","Brak Brak Brak",""
"""KÓŁKO ROLNICZE W STRYSZAWIE""","Joanna Mikołajczyk",""
"""KÓŁKO ROLNICZE W STRYSZAWIE""","Jozef Świerkosz",""
"""KÓŁKO ROLNICZE W STRYSZAWIE""","Tadeusz Kwieciński",""
"""KÓŁKO ROLNICZE W STRYSZAWIE""","Gabriel Janik",""
"""KÓŁKO ROLNICZE W STRYSZAWIE""","Bolesław Harańczyk",""
"""KÓŁKO ROLNICZE W STRYSZAWIE""","Tadeusz Bywalec",""
"""KÓŁKO ROLNICZE W STRYSZAWIE""","Władysław Szramowiat",""
"""KÓŁKO ROLNICZE W STRYSZAWIE""","Edward Bercel",""
"""KÓŁKO ROLNICZE W STRYSZAWIE""","Jan Czarnecki",""
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Robert Trzop",""
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Iwona Latkowska",""
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Ryszard Chłopek",""
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Maria Marquardt","'POLSKIE STOWARZYSZENIE ROZWOJU PSYCHOTERAPII', 'POLSKIE STOWARZYSZENIE INTEGRACJI PSYCHOTERAPII', 'STOWARZYSZENIE ""PO MOC"" DLA KOBIET I DZIECI IM. MARII NIEPOKALANEJ'"
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Mirosław Giza","'STOWARZYSZENIE ANALITYKÓW JUNGOWSKICH', 'WSCHODNIO I ŚRODKOWOEUROPEJSKIE STOWARZYSZENIE ANALITYKÓW JUNGOWSKICH', 'POLSKIE TOWARZYSTWO PSYCHOLOGII ANALITYCZNEJ'"
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Artur Kulig",""
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Krzysztof Kotrys","'ŚLĄSKA SZKOŁA PSYCHOTERAPII', 'CENTRUM PROMOCJI ZDROWIA', 'ŚLĄSKIE STOWARZYSZENIE AD VITAM DIGNAM W KATOWICACH'"
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Jarosław Gliszczyński","'ŚLĄSKA SZKOŁA PSYCHOTERAPII', 'DĄBRÓWKA SILESIA'"
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Janina Ceglarek",""
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Jarosław Gliszczyński","'ŚLĄSKA SZKOŁA PSYCHOTERAPII', 'DĄBRÓWKA SILESIA'"
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Jolanta Borowska",""
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Andrzej Kłoda",""
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Magdalena Kulczycka Lorek",""
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Mirosława Trembacz Zalitacz",""
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Grażyna Dawid",""
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Magdalena Paliwoda",""
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Krystyna Warecka",""
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Jan Skorupa",""
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Krzysztof Kotrys","'ŚLĄSKA SZKOŁA PSYCHOTERAPII', 'CENTRUM PROMOCJI ZDROWIA', 'ŚLĄSKIE STOWARZYSZENIE AD VITAM DIGNAM W KATOWICACH'"
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Izabela Serda",""
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Jowita Strączek",""
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Jacek Syguda",""
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Anna Gliszczyńska",""
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Krzysztof Golonka",""
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Barbara Czekaj",""
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Bogusława Penc",""
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Magdalena Klasik",""
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Piotr Kurzac",""
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Bernadetta Izydorczyk",""
"""ŚLĄSKIE STOWARZYSZENIE PSYCHOTERAPEUTÓW Z SIEDZIBĄ W GLIWICACH""","Małgorzata Mosiądz Jawińska",""
"""AKTUS""","Krystyna Samecka",""
"""AKTUS""","Elżbieta Florczak",""
"""AKTUS""","Henryka Juszczak",""
"""AKTUS""","Grzegorz Strawa","'„STOWARZYSZENIE NA RZECZ WŁAŚCICIELI I UŻYTKOWNIKÓW NIERUCHOMOŚCI GRUPA TORUS""', 'TORUS-STRAWA I WSPÓLNICY', 'MIESZK@NIE-PAWEŁ MAMEŁKA I WSPÓLNICY', 'A.N. CHOJNY', '""AN PARTNER""'"
"""IBES""","Ibrahim Eskiocak",""
"""ZAKŁAD PRODUKCYJNO HANDLOWY ""MISTRAL-A"" ZARZYCKI""","Bogdan Zarzycki","'""MISTRAL - ELAST""'"
"""ZAKŁAD PRODUKCYJNO HANDLOWY ""MISTRAL-A"" ZARZYCKI""","Adam Zarzycki","'MISTRAL-A', '""MISTRAL - ELAST""'"
"""OCHOTNICZA STRAŻ POŻARNA W KRASIENINIE""","Kamil Wójcik",""
"""OCHOTNICZA STRAŻ POŻARNA W KRASIENINIE""","Jan Machowicz",""
"""OCHOTNICZA STRAŻ POŻARNA W KRASIENINIE""","Sławomir Kubiak",""
"""OCHOTNICZA STRAŻ POŻARNA W KRASIENINIE""","Marcin Misiurek",""
"""OCHOTNICZA STRAŻ POŻARNA W KRASIENINIE""","Małgorzata Krupa","'STOWARZYSZENIE ""SPOŁECZNA INICJATYWA KRASIENINA I OKOLIC IM. IRENY KOSMOWSKIEJ""'"
"""OCHOTNICZA STRAŻ POŻARNA W KRASIENINIE""","Mariusz Stefaniak",""
"""OCHOTNICZA STRAŻ POŻARNA W KRASIENINIE""","Monika Wójcik",""
"""OCHOTNICZA STRAŻ POŻARNA W KRASIENINIE""","Sławomir Jakubowski",""
"""OCHOTNICZA STRAŻ POŻARNA W KRASIENINIE""","Grzegorz Misiurek",""
"""OCHOTNICZA STRAŻ POŻARNA W KRASIENINIE""","Jan Wójcik",""
"""OCHOTNICZA STRAŻ POŻARNA W KRASIENINIE""","Marek Gąska",""
"""STOWARZYSZENIE ROZWOJU WSI OBROWIEC""","Beata Nadulska","'STOWARZYSZENIE NA RZECZ ROZWOJU ZIEMI HRUBIESZOWSKIEJ'"
"""STOWARZYSZENIE ROZWOJU WSI OBROWIEC""","Renata Makieła",""
"""STOWARZYSZENIE ROZWOJU WSI OBROWIEC""","Henryk Janczuk","'GMINNY ZWIĄZEK ROLNIKÓW, KÓŁEK I ORGANIZACJI ROLNICZYCH Z SIEDZIBĄ W HRUBIESZOWIE', 'OCHOTNICZA STRAŻ POŻARNA W OBROWCU'"
"""STOWARZYSZENIE ROZWOJU WSI OBROWIEC""","Renata Lipska",""
"""STOWARZYSZENIE ROZWOJU WSI OBROWIEC""","Andrzej Stepaniuk",""
"""STOWARZYSZENIE ROZWOJU WSI OBROWIEC""","Jan Wlizło",""
"""STOWARZYSZENIE ROZWOJU WSI OBROWIEC""","Władysław Szabat","'KÓŁKO ROLNICZE W OBROWCU'"
"""STOWARZYSZENIE ROZWOJU WSI OBROWIEC""","Marta Puzio",""
"""STOWARZYSZENIE ROZWOJU WSI OBROWIEC""","Marian Makieła","'KÓŁKO ROLNICZE W OBROWCU', 'AGROMASZ - MARCZAK, MAKIEŁA, LIPSKI'"
"""OCHOTNICZA STRAŻ POŻARNA W NIEMCACH""","Paweł Pytka",""
"""OCHOTNICZA STRAŻ POŻARNA W NIEMCACH""","Paweł Małysz",""
"""OCHOTNICZA STRAŻ POŻARNA W NIEMCACH""","Zbigniew Jabłoński",""
"""OCHOTNICZA STRAŻ POŻARNA W NIEMCACH""","Małgorzata Deleżuch",""
"""OCHOTNICZA STRAŻ POŻARNA W NIEMCACH""","Mariusz Pawłowski",""
"""OCHOTNICZA STRAŻ POŻARNA W NIEMCACH""","Paweł Antoniak",""
"""OCHOTNICZA STRAŻ POŻARNA W NIEMCACH""","Adam Gliwka",""
"""OCHOTNICZA STRAŻ POŻARNA W NIEMCACH""","Wojciech Deleżuch",""
"""OCHOTNICZA STRAŻ POŻARNA W NIEMCACH""","Krzysztof Małek",""
"""VICTORIA INVEST""","Anna Abramczyk",""
"""VICTORIA INVEST""","Aneta Abramczyk",""
"""VICTORIA INVEST""","Krystyna Abramczyk","'STREFAHOBBY.PL'"
"""VICTORIA INVEST""","Robert Abramczyk","'STREFAHOBBY.PL'"
"""""JURELLA"" SPÓŁKA JAWNA J.A. SOBÓTKA""","Adam Sobótka",""
"""""JURELLA"" SPÓŁKA JAWNA J.A. SOBÓTKA""","Jerzy Sobótka",""
"""POLDOOR""","Dorota Kubal",""
"""POLDOOR""","Artur Kubal",""
"""STOWARZYSZENIE TERAPEUTÓW I ARTETERAPEUTÓW ""LINIE""""","Izabela Wieloch Pikor",""
"""STOWARZYSZENIE TERAPEUTÓW I ARTETERAPEUTÓW ""LINIE""""","Marcin Pajchert",""
"""STOWARZYSZENIE TERAPEUTÓW I ARTETERAPEUTÓW ""LINIE""""","Barbara Hreczecha",""
"""STOWARZYSZENIE TERAPEUTÓW I ARTETERAPEUTÓW ""LINIE""""","Ewelina Brygier",""
"""STOWARZYSZENIE TERAPEUTÓW I ARTETERAPEUTÓW ""LINIE""""","Joanna Biela Garrido",""
"""STOWARZYSZENIE TERAPEUTÓW I ARTETERAPEUTÓW ""LINIE""""","Klaudia Gawin","'PRZYCHODNIA CERAMICZNA'"
"""STOWARZYSZENIE TERAPEUTÓW I ARTETERAPEUTÓW ""LINIE""""","Ewa Murak Kozanecka",""
"""STOWARZYSZENIE TERAPEUTÓW I ARTETERAPEUTÓW ""LINIE""""","Anna Gutowska Ciołek",""
"""STOWARZYSZENIE TERAPEUTÓW I ARTETERAPEUTÓW ""LINIE""""","Ludmiła Gałkiewicz","'PRZYCHODNIA CERAMICZNA'"
"""STOWARZYSZENIE TERAPEUTÓW I ARTETERAPEUTÓW ""LINIE""""","Łukasz Nadolski",""
"""AUDIO-HOTEL""","Carmen Garcia Nieto",""
"""AUDIO-HOTEL""","Laura Pawłowski Garcia",""
"""AUDIO-HOTEL""","Carmen Garcia Nieto",""
"""AUDIO-HOTEL""","Katarzyna Jaremek",""
"""TYRANIK PRZEDSIĘBIORSTWO HANDLOWO-TRANSPORTOWE EKSPORT-IMPORT MAREK JAKUBIK I SP.""","Marcin Majak",""
"""TYRANIK PRZEDSIĘBIORSTWO HANDLOWO-TRANSPORTOWE EKSPORT-IMPORT MAREK JAKUBIK I SP.""","Marek Jakubik",""
"""TYRANIK PRZEDSIĘBIORSTWO HANDLOWO-TRANSPORTOWE EKSPORT-IMPORT MAREK JAKUBIK I SP.""","Wiesław Kochański",""
"""TYRANIK PRZEDSIĘBIORSTWO HANDLOWO-TRANSPORTOWE EKSPORT-IMPORT MAREK JAKUBIK I SP.""","Ryszard Honcel",""
"""STOWARZYSZENIE SPORTOWE BUSHI-DO""","Anna Gołębiewska",""
"""STOWARZYSZENIE SPORTOWE BUSHI-DO""","Piotr Częstochowski",""
"""STOWARZYSZENIE SPORTOWE BUSHI-DO""","Jadwiga Kamrowska",""
"""STOWARZYSZENIE SPORTOWE BUSHI-DO""","Wiesław Łataś",""
"""STOWARZYSZENIE SPORTOWE BUSHI-DO""","Violetta Borowicz Cabańska",""
"""STOWARZYSZENIE SPORTOWE BUSHI-DO""","Piotr Gołębiewski","'KUJAWSKO-POMORSKI OKRĘGOWY ZWIĄZEK KARATE WKF'"
"""BEAR BAR""","Krystyna Padjas",""
"""BEAR BAR""","Wojciech Padjas","'OFB KAZIEMIERZ BOROWICZ', 'EVOLUTION P. BIALIC I M. PADJAS'"
"""OCHOTNICZA STRAŻ POŻARNA W NINIEWIE""","Henryk Szulc",""
"""OCHOTNICZA STRAŻ POŻARNA W NINIEWIE""","Andrzej Lindner",""
"""OCHOTNICZA STRAŻ POŻARNA W NINIEWIE""","Kazimierz Taczała","'KÓŁKO ROLNICZE W NINIEWIE'"
"""OCHOTNICZA STRAŻ POŻARNA W NINIEWIE""","Andrzej Łuczak",""
"""OCHOTNICZA STRAŻ POŻARNA W NINIEWIE""","Monika Górska",""
"""OCHOTNICZA STRAŻ POŻARNA W NINIEWIE""","Józef Danielkiewicz",""
"""OCHOTNICZA STRAŻ POŻARNA W NINIEWIE""","Henryk Łuczak",""
"""OCHOTNICZA STRAŻ POŻARNA W NINIEWIE""","Gabriel Rybarczyk","'KÓŁKO ROLNICZE W NINIEWIE'"
"""OCHOTNICZA STRAŻ POŻARNA W NINIEWIE""","Kamil Szymczak",""
"""OCHOTNICZA STRAŻ POŻARNA W NINIEWIE""","Mirosław Kokociński",""
"""OCHOTNICZA STRAŻ POŻARNA W NINIEWIE""","Andrzej Rybczyński",""
"""OCHOTNICZA STRAŻ POŻARNA W NINIEWIE""","Dawid Górski",""
"""BORT-WIMAR""","Jan Bort","'CECH RZEMIOSŁ RÓŻNYCH'"
"""BORT-WIMAR""","Wiesław Bort","'PIEKARNIA WIMAR'"
"""BORT-WIMAR""","Marek Bort","'PIEKARNIA WIMAR', 'POLSKA GRUPA ZAKUPOWA KUPIEC'"
"""WINNICEEUROPY""","Rafał Matela",""
"""WINNICEEUROPY""","Maria Dubas Michalczyk",""
"""WINNICEEUROPY""","Marcin Michalczyk",""
"""PRODUKCJA MIĘSA I WĘDLIN ""SZWEDZIK"" SPÓŁKA JAWNA MAŁGORZATA SZWEDZIK, WOJCIECH SZWEDZIK""","Wojciech Szwedzik",""
"""PRODUKCJA MIĘSA I WĘDLIN ""SZWEDZIK"" SPÓŁKA JAWNA MAŁGORZATA SZWEDZIK, WOJCIECH SZWEDZIK""","Małgorzata Szwedzik",""
"""STOWARZYSZENIE OCHRONY I POMOCY RODZINIE ""SOPRA""""","Dorota Ćwikła","'STOWARZYSZENIE PRAWICOWY LUBLIN'"
"""STOWARZYSZENIE OCHRONY I POMOCY RODZINIE ""SOPRA""""","Bogna Banach",""
"""STOWARZYSZENIE OCHRONY I POMOCY RODZINIE ""SOPRA""""","Alicja Porzak","'BADANIA EDUKACJA WDROŻENIA'"
"""STOWARZYSZENIE OCHRONY I POMOCY RODZINIE ""SOPRA""""","Natalia Tomaszewska Wartacz",""
"""STOWARZYSZENIE OCHRONY I POMOCY RODZINIE ""SOPRA""""","Krystyna Muszyńska",""
"""STOWARZYSZENIE OCHRONY I POMOCY RODZINIE ""SOPRA""""","Henryka Sławińska","'TOWARZYSTWO WOLNEJ WSZECHNICY POLSKIEJ ODDZIAŁ W LUBLINIE'"
"""PRZEDSIĘBIORSTWO PRODUKCYJNO-USŁUGOWO-HANDLOWE ""TECHNIKA"" SPÓŁKA JAWNA ROBERT PASEK I WSPÓLNICY""","Łukasz Pasek",""
"""PRZEDSIĘBIORSTWO PRODUKCYJNO-USŁUGOWO-HANDLOWE ""TECHNIKA"" SPÓŁKA JAWNA ROBERT PASEK I WSPÓLNICY""","Robert Pasek",""
"""GÓRNICZA MIĘDZYZAKŁADOWA SPÓŁDZIELNIA MIESZKANIOWA""","Izabela Borys Szpara",""
"""GÓRNICZA MIĘDZYZAKŁADOWA SPÓŁDZIELNIA MIESZKANIOWA""","Leszek Nieczyperowicz",""
"""GÓRNICZA MIĘDZYZAKŁADOWA SPÓŁDZIELNIA MIESZKANIOWA""","Marek Gepfert",""
"""GÓRNICZA MIĘDZYZAKŁADOWA SPÓŁDZIELNIA MIESZKANIOWA""","Adrian Kowalski",""
"""GÓRNICZA MIĘDZYZAKŁADOWA SPÓŁDZIELNIA MIESZKANIOWA""","Maria Nowosielska Zaczek",""
"""GÓRNICZA MIĘDZYZAKŁADOWA SPÓŁDZIELNIA MIESZKANIOWA""","Sylwia Kaźmierska","'PIVERT', 'ALFA THERMO +', 'ARWIA'"
"""STOWARZYSZENIE KULTURALNO-OŚWIATOWE ""FENIKS""""","Adrian Kuszczak",""
"""STOWARZYSZENIE KULTURALNO-OŚWIATOWE ""FENIKS""""","Anna Matyjasek",""
"""STOWARZYSZENIE KULTURALNO-OŚWIATOWE ""FENIKS""""","Wojciech Daszkiewicz",""
"""STOWARZYSZENIE KULTURALNO-OŚWIATOWE ""FENIKS""""","Łukasz Jaszcz",""
"""STOWARZYSZENIE KULTURALNO-OŚWIATOWE ""FENIKS""""","Arkadiusz Klijer",""
"""STOWARZYSZENIE KULTURALNO-OŚWIATOWE ""FENIKS""""","Paweł Jaszcz",""
"""STOWARZYSZENIE KULTURALNO-OŚWIATOWE ""FENIKS""""","Jarosław Jarosz",""
"""STOWARZYSZENIE KULTURALNO-OŚWIATOWE ""FENIKS""""","Krzysztof Jarosz","'NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW SPÓŁDZIELNI INWALIDÓW POKÓJ W RYNIE'"
"""STOWARZYSZENIE KULTURALNO-OŚWIATOWE ""FENIKS""""","Janina Kanak",""
"""WIELKOPOLSKA PRZYCHODNIA SPORTOWO-LEKARSKA""","Alicja Łagoda",""
"""WIELKOPOLSKA PRZYCHODNIA SPORTOWO-LEKARSKA""","Alina Banaś",""
"""WIELKOPOLSKA PRZYCHODNIA SPORTOWO-LEKARSKA""","Krystyna Biegańska",""
"""WIELKOPOLSKA PRZYCHODNIA SPORTOWO-LEKARSKA""","Bogumiła Daniel","'ALFAMED.PL'"
"""WIELKOPOLSKA PRZYCHODNIA SPORTOWO-LEKARSKA""","Aleksander Daniel","'FUNDACJA WIELKOPOLSKIE WIOŚLARSTWO', 'WIELKOPOLSKI ZWIĄZEK TOWARZYSTW WIOŚLARSKICH'"
"""WIELKOPOLSKA PRZYCHODNIA SPORTOWO-LEKARSKA""","Wiesława Perkowska",""
"""WIELKOPOLSKA PRZYCHODNIA SPORTOWO-LEKARSKA""","Grzegorz Biegański",""
"""WIELKOPOLSKA PRZYCHODNIA SPORTOWO-LEKARSKA""","Jan Klafkowski","'GOLD APPLE', 'K.M.G. INDUSTRIE', 'PAŁAC W WĄSOWIE', 'FUNDACJA WIELKOPOLSKIE WIOŚLARSTWO', 'GÓRNY & POPOW', 'PRZEDSIĘBIORSTWO PRODUKCYJNO - HANDLOWE ""CONDOR""'"
"""LEMAR R.L.E. LEŚNIAK""","Patrycja Leśniak",""
"""LEMAR R.L.E. LEŚNIAK""","Lucyna Leśniak",""
"""LEMAR R.L.E. LEŚNIAK""","Ryszard Leśniak",""
"""GMINNY SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W RYTWIANACH""","Sebastian Bryk","'OCHOTNICZA STRAŻ POŻARNA W RYTWIANACH'"
"""GMINNY SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W RYTWIANACH""","Andrzej Falasa",""
"""GMINNY SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W RYTWIANACH""","Andrzej Chłodnicki","'STOWARZYSZENIE ""AKTYWNA KŁODA""'"
"""GMINNY SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W RYTWIANACH""","Jerzy Gwizdowski",""
"""GMINNY SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W RYTWIANACH""","Grzegorz Forkasiewicz","'ZWIĄZEK MIAST I GMIN REGIONU ŚWIĘTOKRZYSKIGO', 'SAMODZIELNY PUBLICZNY ZESPÓŁ ZAKŁADÓW OPIEKI ZDROWOTNEJ W STASZOWIE'"
"""GMINNY SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W RYTWIANACH""","Stanisław Głowacki","'OCHOTNICZA STRAŻ POŻARNA W TUKLĘCZY'"
"""FORTIS TECHNOLOGIE""","Katarzyna Śledzińska",""
"""FORTIS TECHNOLOGIE""","Michał Hadamik","'VILLE PIWONII', 'M ESTATE', 'HM ESTATE', 'HM ESTATE'"
"""MAAG BAJSAROWICZ""","Maciej Bajsarowicz",""
"""MAAG BAJSAROWICZ""","Agnieszka Bajsarowicz","'STRELLCO'"
"""PANMAR CZEKAŃSKA SZMYD""","Bożena Czekańska",""
"""PANMAR CZEKAŃSKA SZMYD""","Wojciech Szmyd","'POLSKA IZBA GOSPODARCZA SPRZEDAWCÓW WĘGLA'"
"""CECH RZEMIEŚLNIKÓW I PRZEDSIĘBIORCÓW""","Tomasz Jefremienko","'LKW.PL AUTOHANDEL A. GASIECKI, T. JEFREMIENKO', 'KLUB ŻEGLARSKI I MOTOROWODNY ""ZACISZE""'"
"""CECH RZEMIEŚLNIKÓW I PRZEDSIĘBIORCÓW""","Jan Synówka",""
"""CECH RZEMIEŚLNIKÓW I PRZEDSIĘBIORCÓW""","Lesław Pawłowski","'ZACHODNIOPOMORSKI CECH WIELOBRANŻOWY W SZCZECINIE'"
