"OrganizationName","Representatives","ConnectedOrganizations"
"""LUDOWY KLUB SPORTOWY ""BRZYSKA"" BRZYSKA WOLA""","Roman Socha",""
"""LUDOWY KLUB SPORTOWY ""BRZYSKA"" BRZYSKA WOLA""","Janusz Kuszpa","'LUDOWY KLUB SPORTOWY ""STAROMIESZCZANKA""'"
"""LUDOWY KLUB SPORTOWY ""BRZYSKA"" BRZYSKA WOLA""","Andrzej Leniart",""
"""LUDOWY KLUB SPORTOWY ""BRZYSKA"" BRZYSKA WOLA""","Henryk Wilkos",""
"""DEUBLIN POLSKA""","Roland Rauch",""
"""DEUBLIN POLSKA""","Frank Reimold",""
"""DEUBLIN POLSKA""","Rafał Krasuski",""
"""MARSZ""","Ryszard Krysztofik","'MAGNOLIA SPÓŁKA OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ'"
"""MARSZ""","Grzegorz Szutarski","'NEX'"
"""MARSZ""","Marek Lisiecki","'ORLE ENERGIA', 'NEX'"
"""FARGO""","Mariusz Saniewski","'JARAT', 'AGICO', 'ACM', 'FUNDACJA FILMOWA ""SILESIA""'"
"""FARGO""","Jarosław Margazyn","'GREEN SYMBIOSE'"
"""AGROEKOVITA""","Maciej Repelewicz",""
"""AGROEKOVITA""","Bartłomiej Repelewicz","'BERYLLIUM', 'GASTROSMAK'"
"""EKSPERIA""","Edouard Landel","'EKOWRO', 'EKOWAW', 'EKONEO', 'TEMIS GROUP', 'FUNDACJA JERUZALEM URBS BEATA', 'KRAJOWE CENTRUM RECYCLINGU', 'STOŁECZNE CENTRUM RECYCLINGU'"
"""CECH RZEMIOSŁ RÓŻNYCH""","Tadeusz Wawrzyniak","'KLUB SPORTOWY GÓRNIK KONIN', 'KLUB SPORTOWY GÓRNIK KONIN', 'WIELKOPOLSKA TELEWIZJA INFORMACYJNA', 'KONIŃSKIE PRZEDSIĘBIORSTWO BUDOWLANE SPÓŁKA AKCYJNA W KONINIE', 'OCHOTNICZA STRAŻ POŻARNA W TULISZKOWIE'"
"""CECH RZEMIOSŁ RÓŻNYCH""","Tomasz Łuczak","'STOWARZYSZENIE KLUB BIEGACZA MARATON TUREK'"
"""CECH RZEMIOSŁ RÓŻNYCH""","Krzysztof Skonieczny","'JS TRANS'"
"""CECH RZEMIOSŁ RÓŻNYCH""","Tadeusz Trzmielewski",""
"""CECH RZEMIOSŁ RÓŻNYCH""","Andrzej Ciemniewski","'OCHOTNICZA STRAŻ POŻARNA W BRUDZEWIE', 'GMINNY KLUB SPORTOWY ""KASZTELANIA"" BRUDZEW'"
"""CECH RZEMIOSŁ RÓŻNYCH""","Ryszard Włodarczyk",""
"""CECH RZEMIOSŁ RÓŻNYCH""","Krzysztof Lewandowski",""
"""CECH RZEMIOSŁ RÓŻNYCH""","Wojciech Basiński","'WIELKOPOLSKA IZBA RZEMIEŚLNICZA W POZNANIU'"
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Anna Tabaczek",""
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Marek Śnieżek",""
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Andrzej Dziedzic",""
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Tadeusz Piątek",""
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Tadeusz Kwater",""
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Marek Śnieżek",""
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Jacek Bartman","'FUNDACJA IM. ADAMA HADŁAWA'"
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Waldemar Furmanek","'FUNDACJA NA RZECZ ROZWOJU OŚWIATY SZKOLNICTWA WYŻSZEGO I KULTURY W POWIECIE KOLBUSZOWSKIM', 'AKADEMIA EUROPEJSKA NA RZECZ EUROREGIONU KARPACKIEGO W RZESZOWIE'"
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Tadeusz Kwater",""
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Jacek Bartman","'FUNDACJA IM. ADAMA HADŁAWA'"
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Zdzisław Kędzior",""
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Wojciech Walat",""
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Wojciech Walat",""
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Zbigniew Hamielec",""
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Waldemar Furmanek","'FUNDACJA NA RZECZ ROZWOJU OŚWIATY SZKOLNICTWA WYŻSZEGO I KULTURY W POWIECIE KOLBUSZOWSKIM', 'AKADEMIA EUROPEJSKA NA RZECZ EUROREGIONU KARPACKIEGO W RZESZOWIE'"
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Wojciech Bochnowski",""
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Arkadiusz Nisztuk",""
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Zbigniew Gomółka",""
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Bolesław Jaskuła",""
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Zdzisław Kędzior",""
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Zbigniew Gomółka",""
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Waldemar Lib",""
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Anna Tabaczek",""
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Dorota Gołąb",""
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Bogusław Twaróg",""
"""STOWARZYSZENIE WSPIERANIA EDUKACJI TECHNICZNEJ I INFORMATYCZNEJ""","Robert Pękala",""
"""ANDRZEJ BEATA SZABLEWSCY ""PASTE GROUP""""","Bartosz Szablewski","'ROTARY CLUB POZNAŃ', 'PAPE INVESTMENTS', 'ZOBA HOME', 'INSTYTUT ROZWOJU PRAWA'"
"""ANDRZEJ BEATA SZABLEWSCY ""PASTE GROUP""""","Beata Szablewska",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA PRZY WOJEWÓDZKIM SZPITALU ZESPOLONYM IM.LUDWIKA PERZYNY W KALISZU""","Barbara Jeziorska","'SPÓŁDZIELNIA MIESZKANIOWA ""PRZY ULICY CMENTARNEJ"" W KALISZU'"
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA PRZY WOJEWÓDZKIM SZPITALU ZESPOLONYM IM.LUDWIKA PERZYNY W KALISZU""","Dorota Pawlińska",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA PRZY WOJEWÓDZKIM SZPITALU ZESPOLONYM IM.LUDWIKA PERZYNY W KALISZU""","Dorota Romke",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA PRZY WOJEWÓDZKIM SZPITALU ZESPOLONYM IM.LUDWIKA PERZYNY W KALISZU""","Dariusz Foluszny",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA PRZY WOJEWÓDZKIM SZPITALU ZESPOLONYM IM.LUDWIKA PERZYNY W KALISZU""","Krystyna Pośpiech",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA PRZY WOJEWÓDZKIM SZPITALU ZESPOLONYM IM.LUDWIKA PERZYNY W KALISZU""","Jolanta Lipke",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA PRZY WOJEWÓDZKIM SZPITALU ZESPOLONYM IM.LUDWIKA PERZYNY W KALISZU""","Zofia Nowak",""
"""FUNDACJA TYSIĄC NAJJAŚNIEJSZYCH SŁOŃC""","Alicja Medyk Rogulska",""
"""FUNDACJA TYSIĄC NAJJAŚNIEJSZYCH SŁOŃC""","Marek Rogulski",""
"""ERBIS KRAJEWSKI ROMUALD, WIECZOREK ROMAN""","Roman Wieczorek","'STOWARZYSZENIE ""OGRODY DOLNOŚLĄSKIE"" WE WROCŁAWIU'"
"""ERBIS KRAJEWSKI ROMUALD, WIECZOREK ROMAN""","Romuald Krajewski","'WROCŁAWSKI PROJEKT PRAWNY'"
"""FIRMA HANDLOWA IKO JAN GRABOŚ LUCYNA GRABOŚ""","Lucyna Graboś",""
"""FIRMA HANDLOWA IKO JAN GRABOŚ LUCYNA GRABOŚ""","Jan Graboś",""
"""STOWARZYSZENIE SKARŻYSKO-KAMIENNA MIASTO WSPÓLNE""","Zdzisław Pisarek",""
"""STOWARZYSZENIE SKARŻYSKO-KAMIENNA MIASTO WSPÓLNE""","Łukasz Urban","'GRUPA ITM', 'GRUPA TUR-MEDIA'"
"""STOWARZYSZENIE SKARŻYSKO-KAMIENNA MIASTO WSPÓLNE""","Andrzej Jedlikowski",""
"""STOWARZYSZENIE SKARŻYSKO-KAMIENNA MIASTO WSPÓLNE""","Ignacy Łyżwa",""
"""STOWARZYSZENIE SKARŻYSKO-KAMIENNA MIASTO WSPÓLNE""","Tadeusz Babicz",""
"""STOWARZYSZENIE SKARŻYSKO-KAMIENNA MIASTO WSPÓLNE""","Marek Kowalik",""
"""STOWARZYSZENIE SKARŻYSKO-KAMIENNA MIASTO WSPÓLNE""","Jerzy Długosz",""
"""STOWARZYSZENIE SKARŻYSKO-KAMIENNA MIASTO WSPÓLNE""","Jan Żak",""
"""STOWARZYSZENIE SKARŻYSKO-KAMIENNA MIASTO WSPÓLNE""","Marian Markiewicz",""
"""STOWARZYSZENIE SKARŻYSKO-KAMIENNA MIASTO WSPÓLNE""","Maciej Grzelka",""
"""STOWARZYSZENIE PRZYJACIÓŁ OGRODU ROŚLIN LECZNICZYCH GDAŃSKIEGO UNIWERSYTETU MEDYCZNEGO""","Maria Łuczkiewicz",""
"""STOWARZYSZENIE PRZYJACIÓŁ OGRODU ROŚLIN LECZNICZYCH GDAŃSKIEGO UNIWERSYTETU MEDYCZNEGO""","Beata Zielonka",""
"""STOWARZYSZENIE PRZYJACIÓŁ OGRODU ROŚLIN LECZNICZYCH GDAŃSKIEGO UNIWERSYTETU MEDYCZNEGO""","Izabela Kobierska",""
"""STOWARZYSZENIE PRZYJACIÓŁ OGRODU ROŚLIN LECZNICZYCH GDAŃSKIEGO UNIWERSYTETU MEDYCZNEGO""","Loretta Pobłocka Olech",""
"""STOWARZYSZENIE PRZYJACIÓŁ OGRODU ROŚLIN LECZNICZYCH GDAŃSKIEGO UNIWERSYTETU MEDYCZNEGO""","Adam Kokotkiewicz",""
"""STOWARZYSZENIE PRZYJACIÓŁ OGRODU ROŚLIN LECZNICZYCH GDAŃSKIEGO UNIWERSYTETU MEDYCZNEGO""","Piotr Migas",""
"""STOWARZYSZENIE PRZYJACIÓŁ OGRODU ROŚLIN LECZNICZYCH GDAŃSKIEGO UNIWERSYTETU MEDYCZNEGO""","Barbara Sparzak Stefanowska",""
"""STOWARZYSZENIE PRZYJACIÓŁ OGRODU ROŚLIN LECZNICZYCH GDAŃSKIEGO UNIWERSYTETU MEDYCZNEGO""","Anna Lipka",""
"""STOWARZYSZENIE PRZYJACIÓŁ OGRODU ROŚLIN LECZNICZYCH GDAŃSKIEGO UNIWERSYTETU MEDYCZNEGO""","Mirosława Krauze Baranowska","'POLSKIE TOWARZYSTWO FITOTERAPII', 'POLSKA RADA LEKU ROŚLINNEGO'"
"""STOWARZYSZENIE PRZYJACIÓŁ OGRODU ROŚLIN LECZNICZYCH GDAŃSKIEGO UNIWERSYTETU MEDYCZNEGO""","Bogumiła Makuch",""
"""STOWARZYSZENIE PRZYJACIÓŁ OGRODU ROŚLIN LECZNICZYCH GDAŃSKIEGO UNIWERSYTETU MEDYCZNEGO""","Maria Zielińska Stasiek",""
"""STOWARZYSZENIE PRZYJACIÓŁ OGRODU ROŚLIN LECZNICZYCH GDAŃSKIEGO UNIWERSYTETU MEDYCZNEGO""","Wanda Dembińska Migas",""
"""STOWARZYSZENIE PRZYJACIÓŁ OGRODU ROŚLIN LECZNICZYCH GDAŃSKIEGO UNIWERSYTETU MEDYCZNEGO""","Wojciech Cisowski",""
"""REMED+LECTUS""","Aleksander Sobina","'EUROTEL', 'TRIOFF', 'VEE', 'STARTECO', 'S&S', 'MAS PROJECT', 'NOWA OLSZYNKA', 'SOPOCKIE TOWARZYSTWO AKTYWNOŚCI RUCHOWEJ STAR'"
"""REMED+LECTUS""","Adam Sternau",""
"""REMED+LECTUS""","Piotr Chwirot","'TORAKOCHIRURGIA GDAŃSKA'"
"""REMED+LECTUS""","Beata Głombiowska Sikora","'KOSSA', 'APTEKA ŁAGIEWNIKI JOLANTA KOSAKOWSKA I WSPÓLNICY'"
"""REMED+LECTUS""","Grazyna Wirwicka",""
"""REMED+LECTUS""","Tomasz Michalski","'AMAR', 'SILVAM-EX TOMASZ MICHALSKI PIOTR TYCA'"
"""ZRZESZENIE PRODUCENTÓW TRZODY CHLEWNEJ W LIDZBARKU WARMIŃSKIM""","Zbigniew Maruszczak",""
"""ZRZESZENIE PRODUCENTÓW TRZODY CHLEWNEJ W LIDZBARKU WARMIŃSKIM""","Wiesław Cieśla",""
"""ZRZESZENIE PRODUCENTÓW TRZODY CHLEWNEJ W LIDZBARKU WARMIŃSKIM""","Marek Jakubczak","'STOWARZYSZENIE ROLNICZYCH GOSPODARSTW SZKOLENIOWYCH W OLSZTYNIE'"
"""ZRZESZENIE PRODUCENTÓW TRZODY CHLEWNEJ W LIDZBARKU WARMIŃSKIM""","Józef Tatol",""
"""ZRZESZENIE PRODUCENTÓW TRZODY CHLEWNEJ W LIDZBARKU WARMIŃSKIM""","Mirosław Skiba",""
"""ZRZESZENIE PRODUCENTÓW TRZODY CHLEWNEJ W LIDZBARKU WARMIŃSKIM""","Stanisław Kuryłowicz",""
"""ZRZESZENIE PRODUCENTÓW TRZODY CHLEWNEJ W LIDZBARKU WARMIŃSKIM""","Stefan Maruszczak",""
"""ZRZESZENIE PRODUCENTÓW TRZODY CHLEWNEJ W LIDZBARKU WARMIŃSKIM""","Zdzisław Syrewicz",""
"""ZRZESZENIE PRODUCENTÓW TRZODY CHLEWNEJ W LIDZBARKU WARMIŃSKIM""","Stanisław Zapał",""
"""ZRZESZENIE PRODUCENTÓW TRZODY CHLEWNEJ W LIDZBARKU WARMIŃSKIM""","Romuald Rossochacki",""
"""ZRZESZENIE PRODUCENTÓW TRZODY CHLEWNEJ W LIDZBARKU WARMIŃSKIM""","Jan Sztynio",""
"""ZRZESZENIE PRODUCENTÓW TRZODY CHLEWNEJ W LIDZBARKU WARMIŃSKIM""","Jan Pałka","'STOWARZYSZENIE ""RAZEM W KŁĘBOWIE'"
"""STOWARZYSZENIE ""DEMOKRACJA I SAMORZĄDNOŚĆ""""","Danuta Litwiniuk",""
"""STOWARZYSZENIE ""DEMOKRACJA I SAMORZĄDNOŚĆ""""","Jerzy Sadowski",""
"""STOWARZYSZENIE ""DEMOKRACJA I SAMORZĄDNOŚĆ""""","Mirosław Radecki",""
"""STOWARZYSZENIE ""DEMOKRACJA I SAMORZĄDNOŚĆ""""","Janusz Izbicki","'STOWARZYSZENIE ZESPÓŁ TAŃCA LUDOWEGO ""BIAWENA""'"
"""STOWARZYSZENIE ""DEMOKRACJA I SAMORZĄDNOŚĆ""""","Józef Szeptycki","'BIALSKOPODLASKA IZBA GOSPODARCZA W BIAŁEJ PODLASKIEJ', 'PODLASKO - KOZIERADZKIE BRACTWO KURKOWE TOWARZYSTWO STRZELECKIE W KONSTANTYNOWIE'"
"""STOWARZYSZENIE ""DEMOKRACJA I SAMORZĄDNOŚĆ""""","Andrzej Czapski",""
"""STOWARZYSZENIE ""DEMOKRACJA I SAMORZĄDNOŚĆ""""","Sławomir Wasilewski","'BUDEVELOPMENT', 'PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""BUDOMEX""'"
"""STOWARZYSZENIE ""DEMOKRACJA I SAMORZĄDNOŚĆ""""","Aleksander Kompa","'PRZEDSIĘBIORSTWO ENERGETYKI CIEPLNEJ W ŁUKOWIE'"
"""CENTRUM ADMINISTRACJI I ZARZĄDZANIA NIERUCHOMOŚCIAMI ""BEKAZET""""","Fabian Kreft",""
"""CENTRUM ADMINISTRACJI I ZARZĄDZANIA NIERUCHOMOŚCIAMI ""BEKAZET""""","Jakub Zamara",""
"""SPECJALISTYCZNY SZPITAL WOJEWÓDZKI W CIECHANOWIE""","Jarosław Muchowski",""
"""SPECJALISTYCZNY SZPITAL WOJEWÓDZKI W CIECHANOWIE""","Konrad Wojnarowski","'MAZOWIECKI WOJEWÓDZKI OŚRODEK MEDYCYNY PRACY', 'WOJEWÓDZKA STACJA POGOTOWIA RATUNKOWEGO I TRANSPORTU SANITARNEGO ""MEDITRANS"" SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W WARSZAWIE', 'RUCH OBRONY POLSKIEJ SAMORZĄDNOŚCI'"
"""SPECJALISTYCZNY SZPITAL WOJEWÓDZKI W CIECHANOWIE""","Krzysztof Kosiński","'STOWARZYSZENIE ""RUCH SAMORZĄDOWY - TAK! DLA POLSKI""', 'FUNDACJA POLSKIEGO GODŁA PROMOCYJNEGO', 'PRZEDSIĘBIORSTWO GOSPODARKI KOMUNALNEJ', 'RUCH OBRONY POLSKIEJ SAMORZĄDNOŚCI', 'ZWIĄZEK MIAST POLSKICH'"
"""SPECJALISTYCZNY SZPITAL WOJEWÓDZKI W CIECHANOWIE""","Mariola Kołakowska","'SIM PÓŁNOCNE MAZOWSZE', 'OCHOTNICZA STRAŻ POŻARNA W KOZICZYNIE'"
"""SPECJALISTYCZNY SZPITAL WOJEWÓDZKI W CIECHANOWIE""","Jacek Sokołowski","'XCITY INVESTMENT'"
"""SPECJALISTYCZNY SZPITAL WOJEWÓDZKI W CIECHANOWIE""","Dariusz Szczygielski","'FUNDACJA NA RZECZ OFIAR WYPADKÓW KOMUNIKACYJNYCH ""PRZYJŚĆ Z POMOCĄ""', 'SKLEP ""MARKET"" DARIUSZ MAREK SZCZYGIELSKI'"
"""SPECJALISTYCZNY SZPITAL WOJEWÓDZKI W CIECHANOWIE""","Sławomir Morawski","'MAZOWIECKIE CENTRUM STOMATOLOGII', 'LOKALNA ORGANIZACJA TURYSTYCZNA PÓŁNOCNEGO MAZOWSZA'"
"""SPECJALISTYCZNY SZPITAL WOJEWÓDZKI W CIECHANOWIE""","Cezary Chodkowski",""
"""SPECJALISTYCZNY SZPITAL WOJEWÓDZKI W CIECHANOWIE""","Robert Kuciński",""
"""SPECJALISTYCZNY SZPITAL WOJEWÓDZKI W CIECHANOWIE""","Dariusz Stasiełuk",""
"""SPECJALISTYCZNY SZPITAL WOJEWÓDZKI W CIECHANOWIE""","Mieczysław Walęciak","'ZAKŁAD KOMUNIKACJI MIEJSKIEJ W CIECHANOWIE'"
"""CENTRAL""","Jacek Zawacki","'ETJ'"
"""FORMATEX""","Arkadiusz Rybakowski",""
"""FORMATEX""","Justyna Ratajczak",""
"""AVISTA""","Antoni Szrajber",""
"""AVISTA""","Robin Van Haasteren",""
"""AVISTA""","Andreas Räschmeier",""
"""AVISTA""","Oliver Hörkens",""
"""PRZEDSIĘBIORSTWO USŁUG INWESTYCYJNYCH BUDPROJEKT""","Stefan Gralikowski","'PRZEDSIĘBIORSTWO INWESTYCYJNO-BUDOWLANE ""NAD DRWĘCĄ""'"
"""APTEKA ""POD BIAŁYM ORŁEM"" TOMASZ STWORZEWICZ, JERZY STWORZEWICZ, MATEUSZ STWORZEWICZ, ŁUKASZ STWORZEWICZ""","Mateusz Stworzewicz","'FUNDACJA MOTOSFERA CLASSIC'"
"""APTEKA ""POD BIAŁYM ORŁEM"" TOMASZ STWORZEWICZ, JERZY STWORZEWICZ, MATEUSZ STWORZEWICZ, ŁUKASZ STWORZEWICZ""","Jerzy Stworzewicz",""
"""APTEKA ""POD BIAŁYM ORŁEM"" TOMASZ STWORZEWICZ, JERZY STWORZEWICZ, MATEUSZ STWORZEWICZ, ŁUKASZ STWORZEWICZ""","Łukasz Stworzewicz",""
"""KÓŁKO ROLNICZE""","Zdzisław Markuszewski",""
"""KÓŁKO ROLNICZE""","Bogusław Józefowicz",""
"""KÓŁKO ROLNICZE""","Mieczysław Rynkowski",""
"""KÓŁKO ROLNICZE""","Jerzy Śmiłek",""
"""KÓŁKO ROLNICZE""","Reginald Grędziński",""
"""KÓŁKO ROLNICZE""","Jerzy Krajewski","'MARIOL'"
"""STUDIO FILMOWE ""JOWISZ""""","Mirosław Burzyński",""
"""STUDIO FILMOWE ""JOWISZ""""","Tatiana Bodukh",""
"""STUDIO FILMOWE ""JOWISZ""""","Zbigniew Tołłoczko",""
"""STUDIO FILMOWE ""JOWISZ""""","Jerzy Smoktunowicz",""
"""STUDIO FILMOWE ""JOWISZ""""","Mieczysław Mroczkowski","'AIDA RADIO'"
"""UNUM ŻYCIE TOWARZYSTWO UBEZPIECZEŃ I REASEKURACJI""","Marco De Andrade Forato",""
"""UNUM ŻYCIE TOWARZYSTWO UBEZPIECZEŃ I REASEKURACJI""","Mark Till",""
"""UNUM ŻYCIE TOWARZYSTWO UBEZPIECZEŃ I REASEKURACJI""","Łukasz Świerczek","'FUNDACJA UNUM'"
"""UNUM ŻYCIE TOWARZYSTWO UBEZPIECZEŃ I REASEKURACJI""","Borys Kowalski",""
"""UNUM ŻYCIE TOWARZYSTWO UBEZPIECZEŃ I REASEKURACJI""","Robert Gowin",""
"""UNUM ŻYCIE TOWARZYSTWO UBEZPIECZEŃ I REASEKURACJI""","Aneta Podyma","'FUNDACJA MŁODZIEŻOWEJ PRZEDSIĘBIORCZOŚCI'"
"""UNUM ŻYCIE TOWARZYSTWO UBEZPIECZEŃ I REASEKURACJI""","Monika Kaczorek","'FUNDACJA STANDARDÓW RAPORTOWANIA'"
"""UNUM ŻYCIE TOWARZYSTWO UBEZPIECZEŃ I REASEKURACJI""","Małgorzata Makulska","'KB NEW', 'ELASIO', 'SOPOCKA FUNDACJA ROZWOJU SPOŁECZNEGO'"
"""UNUM ŻYCIE TOWARZYSTWO UBEZPIECZEŃ I REASEKURACJI""","Jonathan Fletcher",""
"""TOWARZYSTWO PRZYJACIÓŁ CHMIELOWIC""","Justyna Pańszczyk",""
"""TOWARZYSTWO PRZYJACIÓŁ CHMIELOWIC""","Daniel Strzeszkowski",""
"""TOWARZYSTWO PRZYJACIÓŁ CHMIELOWIC""","Paulina Bugajska",""
"""TOWARZYSTWO PRZYJACIÓŁ CHMIELOWIC""","Agnieszka Oczachowska",""
"""TOWARZYSTWO PRZYJACIÓŁ CHMIELOWIC""","Dorota Wojciechowska",""
"""TOWARZYSTWO PRZYJACIÓŁ CHMIELOWIC""","Joanna Pytel",""
"""TOWARZYSTWO PRZYJACIÓŁ CHMIELOWIC""","Adam Kaczor",""
"""TOWARZYSTWO PRZYJACIÓŁ CHMIELOWIC""","Andrzej Niemeczek",""
"""TOWARZYSTWO PRZYJACIÓŁ CHMIELOWIC""","Zofia Pakuła",""
"""PRZEDSIĘBIORSTWO HANDLOWE FAMIX S I G TARNOWSCY""","Stanisław Tarnowski","'DŻINN MARKET', 'GRUPA MPT', 'STOWARZYSZENIE ""EKOLOGICZNA DRABINIANKA""', 'MAŁOPOLSKA AGENCJA HANDLOWA ""SPOŁEM""'"
"""PRZEDSIĘBIORSTWO HANDLOWE FAMIX S I G TARNOWSCY""","Grażyna Tarnowska","'DŻINN MARKET', 'GRUPA MPT'"
"""OCHOTNICZA STRAŻ POŻARNA W DĄBROWIE 85""","Stefan Stachula",""
"""OCHOTNICZA STRAŻ POŻARNA W DĄBROWIE 85""","Łukasz Babiracki",""
"""OCHOTNICZA STRAŻ POŻARNA W DĄBROWIE 85""","Andrzej Trela",""
"""OCHOTNICZA STRAŻ POŻARNA W DĄBROWIE 85""","Sławomir Kręć",""
"""OCHOTNICZA STRAŻ POŻARNA W DĄBROWIE 85""","Małgorzata Kuś",""
"""OCHOTNICZA STRAŻ POŻARNA W DĄBROWIE 85""","Mariusz Kuś",""
"""OCHOTNICZA STRAŻ POŻARNA W DĄBROWIE 85""","Agnieszka Grzesik",""
"""OCHOTNICZA STRAŻ POŻARNA W DĄBROWIE 85""","Łukasz Szynkowski",""
"""OCHOTNICZA STRAŻ POŻARNA W DĄBROWIE 85""","Zbigniew Stępień",""
"""OCHOTNICZA STRAŻ POŻARNA W DĄBROWIE 85""","Jan Puzio",""
"""OCHOTNICZA STRAŻ POŻARNA W DĄBROWIE 85""","Tomasz Suski",""
"""SWISS ROTORS""","Jose Alvares Jr.",""
"""SWISS ROTORS""","Lech Łakomy",""
"""SWISS ROTORS""","Hubert Kowalski","'VTS PLANT', 'VTS POLSKA'"
"""SWISS ROTORS""","Tadeusz Siek","'PURE CLAVE', 'ENBIO TECHNOLOGY', 'VTS', 'TS DEVELOPMENT', 'TS INVEST - TESORO', 'SIERRA GOLF RESORT'"
"""SWISS ROTORS""","Hanna Siek","'VTS', 'SMARTY T-COMMERCE', 'SIERRA GOLF RESORT', 'VTS PLANT', 'VTS POLSKA', 'ENBIO TECHNOLOGY', 'TS DEVELOPMENT'"
"""KLUB KARATE ""KAMIKAZE"" W SZCZECINIE""","Szymon Harwat",""
"""KLUB KARATE ""KAMIKAZE"" W SZCZECINIE""","Wiesław Ryszawa","'CZARNACKA I WSPÓLNICY'"
"""KLUB KARATE ""KAMIKAZE"" W SZCZECINIE""","Magdalena Grochecka",""
"""KLUB KARATE ""KAMIKAZE"" W SZCZECINIE""","Małgorzata Osak Fidelus",""
"""KLUB KARATE ""KAMIKAZE"" W SZCZECINIE""","Bartosz Granops","'KOMPLET INWEST GRANOPS PRAŻANOWSKI', 'KOMPLET INWEST'"
"""KLUB KARATE ""KAMIKAZE"" W SZCZECINIE""","Jerzy Fryska",""
"""KLUB KARATE ""KAMIKAZE"" W SZCZECINIE""","Katarzyna Fidelus",""
"""KLUB KARATE ""KAMIKAZE"" W SZCZECINIE""","Jan Michałek","'STOWARZYSZENIE NA RZECZ ROZWOJU ZAŁOMIA WIEJSKIEGO I MIEJSKIEGO ""POGRANICZE""'"
"""KLUB KARATE ""KAMIKAZE"" W SZCZECINIE""","Tomasz Kowalewski",""
"""KLUB KARATE ""KAMIKAZE"" W SZCZECINIE""","Marcin Fidelus",""
