"OrganizationName","Representatives","ConnectedOrganizations"
"""OCHOTNICZA STRAŻ POŻARNA W KRÓLÓWCE""","Józef Biłos",""
"""OCHOTNICZA STRAŻ POŻARNA W KĄPIELU""","Ryszard Wesołowski",""
"""OCHOTNICZA STRAŻ POŻARNA W KĄPIELU""","Norbert Umerle",""
"""OCHOTNICZA STRAŻ POŻARNA W KĄPIELU""","Bernadeta Szymańska",""
"""OCHOTNICZA STRAŻ POŻARNA W KĄPIELU""","Bartosz Adamczyk",""
"""OCHOTNICZA STRAŻ POŻARNA W KĄPIELU""","Karolina Nowak",""
"""OCHOTNICZA STRAŻ POŻARNA W KĄPIELU""","Jarosław Zywert",""
"""OCHOTNICZA STRAŻ POŻARNA W KĄPIELU""","Tomasz Przybylski",""
"""OCHOTNICZA STRAŻ POŻARNA W KĄPIELU""","Tomasz Szymański",""
"""OCHOTNICZA STRAŻ POŻARNA W KĄPIELU""","Grzegorz Konieczka",""
"""OCHOTNICZA STRAŻ POŻARNA W KĄPIELU""","Tomasz Miżejewski",""
"""PRZEDSIĘBIORSTWO HANDLOWE ""CARBONEX"" - BRZOZOWSKI""","Waldemar Brzozowski","'CENTRUM ZDROWIA PSYCHICZNEGO I LECZENIA UZALEŻNIEŃ FAMILIA'"
"""PRZEDSIĘBIORSTWO HANDLOWE ""CARBONEX"" - BRZOZOWSKI""","Halina Brzozowska",""
"""ALMA MARKET""","Zbigniew Wąsowicz",""
"""ALMA MARKET""","Lesław Kolczyński","'KDR DORADZTWO I RESTRUKTURYZACJE', 'ELEMENTY BUDOWLANE RADYMNO', '3LOGIC', 'PIERWSZA FABRYKA LOKOMOTYW W POLSCE ""FABLOK""'"
"""ALMA MARKET""","Janusz Panek","'STOWARZYSZENIE TWÓRCZE POLART', 'KRAKOWSKI KREDENS DYSTRYBUCJA', 'SPÓŁDZIELNIA MIESZKANIOWA ZIEMI KRAKOWSKIEJ'"
"""ALMA MARKET""","Jacek Nowosad","'DW INVEST', 'POLBI', 'KREDENS', 'PARADISE GROUP', 'SPÓŁDZIELNIA MIESZKANIOWA CONDOMINIUM'"
"""ALMA MARKET""","Dariusz Kacprzyk",""
"""ALMA MARKET""","Mieczysław Gil","'FUNDACJA EUROPEJSKIE CENTRUM WSPIERANIA INICJATYW SPOŁECZNYCH IM. PROF. KAZIMIERZA TWARDOWSKIEGO', 'FUNDACJA ""BAJKOWY PACANÓW""', 'HUTNIK KRAKÓW SPORTOWA'"
"""ALMA MARKET""","Rafał Dyląg","'TRIVITA', 'MAŁOPOLSKIE CENTRUM WINDYKACJI', 'AUGES', 'SAP - KONSTRUKCJE', 'INTEGRA MANAGEMENT', 'AM2', 'AM1', 'PINTO', 'PRZEDSIĘBIORSTWO TRANSPORTOWO-HANDLOWE INTERCAR-TRANS', 'OLIMPIC TRAVEL'"
"""ŚWIĘTOKRZYSKIE STOWARZYSZENIE CHARYTATYWNE NA RZECZ OSÓB POTRZEBUJĄCYCH ""INTEGRACJA""""","Marian Krala",""
"""ŚWIĘTOKRZYSKIE STOWARZYSZENIE CHARYTATYWNE NA RZECZ OSÓB POTRZEBUJĄCYCH ""INTEGRACJA""""","Alojzy Sobura",""
"""ŚWIĘTOKRZYSKIE STOWARZYSZENIE CHARYTATYWNE NA RZECZ OSÓB POTRZEBUJĄCYCH ""INTEGRACJA""""","Karol Fijałkowski","'KIELECKI OCHOTNICZY SZWADRON KAWALERII IM 13 PUŁKU UŁANÓW WILEŃSKICH'"
"""ŚWIĘTOKRZYSKIE STOWARZYSZENIE CHARYTATYWNE NA RZECZ OSÓB POTRZEBUJĄCYCH ""INTEGRACJA""""","Juliusz Hrouda",""
"""ŚWIĘTOKRZYSKIE STOWARZYSZENIE CHARYTATYWNE NA RZECZ OSÓB POTRZEBUJĄCYCH ""INTEGRACJA""""","Marek Sochacki","'STOWARZYSZENIE PRZYJACIÓŁ TEATRU IM. STEFANA ŻEROMSKIEGO'"
"""ŚWIĘTOKRZYSKIE STOWARZYSZENIE CHARYTATYWNE NA RZECZ OSÓB POTRZEBUJĄCYCH ""INTEGRACJA""""","Bogdan Kalwat",""
"""ŚWIĘTOKRZYSKIE STOWARZYSZENIE CHARYTATYWNE NA RZECZ OSÓB POTRZEBUJĄCYCH ""INTEGRACJA""""","Grzegorz Łukaszczyk",""
"""ŚWIĘTOKRZYSKIE STOWARZYSZENIE CHARYTATYWNE NA RZECZ OSÓB POTRZEBUJĄCYCH ""INTEGRACJA""""","Joanna Sobura",""
"""ŚWIĘTOKRZYSKIE STOWARZYSZENIE CHARYTATYWNE NA RZECZ OSÓB POTRZEBUJĄCYCH ""INTEGRACJA""""","Stanisław Kruk",""
"""ŚWIĘTOKRZYSKIE STOWARZYSZENIE CHARYTATYWNE NA RZECZ OSÓB POTRZEBUJĄCYCH ""INTEGRACJA""""","Dorota Ławniczak",""
"""ŚWIĘTOKRZYSKIE STOWARZYSZENIE CHARYTATYWNE NA RZECZ OSÓB POTRZEBUJĄCYCH ""INTEGRACJA""""","Elżbieta Kozyra",""
"""ŚWIĘTOKRZYSKIE STOWARZYSZENIE CHARYTATYWNE NA RZECZ OSÓB POTRZEBUJĄCYCH ""INTEGRACJA""""","Piotr Janion",""
"""ŚWIĘTOKRZYSKIE STOWARZYSZENIE CHARYTATYWNE NA RZECZ OSÓB POTRZEBUJĄCYCH ""INTEGRACJA""""","Zdzisław Szostak",""
"""ŚWIĘTOKRZYSKIE STOWARZYSZENIE CHARYTATYWNE NA RZECZ OSÓB POTRZEBUJĄCYCH ""INTEGRACJA""""","Teresa Biegańska","'NARODOWY FUNDUSZ OCHRONY ZDROWIA KOMITET ODDZIAŁU W KIELCACH', 'PATRIOTYCZNE STOWARZYSZENIE KULTURALNO - OŚWIATOWE ""PRO PATRIA""'"
"""DOM MODY ""FANTAZJUSZ"" KOŁOMAŃSCY SP.JAWNA""","Robert Kołomański","'SWAROGA', 'SWAROGA ""TWÓJ BARANÓWEK""', 'SWAROGA BARANÓWEK', 'SWAROGA KOŁOMAŃSKI', 'REPAKO'"
"""DOM MODY ""FANTAZJUSZ"" KOŁOMAŃSCY SP.JAWNA""","Krystyna Kołomańska",""
"""OCHOTNICZA STRAŻ POŻARNA W ŻŁOBKU""","Bartłomiej Szczurek",""
"""OCHOTNICZA STRAŻ POŻARNA W ŻŁOBKU""","Mateusz Dziadosz",""
"""OCHOTNICZA STRAŻ POŻARNA W ŻŁOBKU""","Jarosław Chyżyński",""
"""OCHOTNICZA STRAŻ POŻARNA W ŻŁOBKU""","Mateusz Różański",""
"""OCHOTNICZA STRAŻ POŻARNA W ŻŁOBKU""","Oksana Stołycia",""
"""OCHOTNICZA STRAŻ POŻARNA W ŻŁOBKU""","Jerzy Nóżka",""
"""OCHOTNICZA STRAŻ POŻARNA W ŻŁOBKU""","Wiesław Tajak",""
"""OCHOTNICZA STRAŻ POŻARNA W ŻŁOBKU""","Krzysztof Łopatkiewicz",""
"""OCHOTNICZA STRAŻ POŻARNA W ŻŁOBKU""","Józef Kiełbasa",""
"""OCHOTNICZA STRAŻ POŻARNA W ŻŁOBKU""","Paweł Różański",""
"""JAWA CONTROL""","Lucjan Giermek",""
"""JAWA CONTROL""","Sławomir Walczyk",""
"""JAWA CONTROL""","Tadeusz Jastrzębski",""
"""JAWA CONTROL""","Barbara Jastrzębska",""
"""KÓŁKO ROLNICZE W TOMCZYCACH""","Andrzej Bucholc",""
"""KÓŁKO ROLNICZE W TOMCZYCACH""","Aleksandra Gustek","'GMINNY ZWIĄZEK ROLNIKÓW, KÓŁEK I ORGANIZACJI ROLNICZYCH W GOŁAŃCZY'"
"""KÓŁKO ROLNICZE W TOMCZYCACH""","Stanisław Wołta",""
"""KÓŁKO ROLNICZE W TOMCZYCACH""","Marcin Zmudziński","'SPÓŁDZIELCZA GRUPA PRODUCENTÓW TRZODY CHLEWNEJ ""GOŁAŃCZ""'"
"""KÓŁKO ROLNICZE W TOMCZYCACH""","Ryszard Abram","'SPÓŁDZIELNIA PRODUCENTÓW TRZODY CHLEWNEJ ""GRUPA GOŁAŃCZ""'"
"""KÓŁKO ROLNICZE W TOMCZYCACH""","Tadeusz Kitkowski",""
"""KÓŁKO ROLNICZE W TOMCZYCACH""","Jerzy Galuba","'G-TUCZ'"
"""ZIELONOGÓRSKIE TOWARZYSTWO PIŁKI NOŻNEJ PIĘCIOOSOBOWEJ""","Marek Torchała","'GMINNY KLUB PIŁKI NOŻNEJ ""LIWNO""'"
"""ZIELONOGÓRSKIE TOWARZYSTWO PIŁKI NOŻNEJ PIĘCIOOSOBOWEJ""","Piotr Kamiński",""
"""ZIELONOGÓRSKIE TOWARZYSTWO PIŁKI NOŻNEJ PIĘCIOOSOBOWEJ""","Łukasz Smater",""
"""ZIELONOGÓRSKIE TOWARZYSTWO PIŁKI NOŻNEJ PIĘCIOOSOBOWEJ""","Leszek Jurkowski",""
"""ZIELONOGÓRSKIE TOWARZYSTWO PIŁKI NOŻNEJ PIĘCIOOSOBOWEJ""","Łukasz Puślednik",""
"""ZIELONOGÓRSKIE TOWARZYSTWO PIŁKI NOŻNEJ PIĘCIOOSOBOWEJ""","Piotr Kacała",""
"""ZIELONOGÓRSKIE TOWARZYSTWO PIŁKI NOŻNEJ PIĘCIOOSOBOWEJ""","Leszek Andrzejczak",""
"""ZIELONOGÓRSKIE TOWARZYSTWO PIŁKI NOŻNEJ PIĘCIOOSOBOWEJ""","Dominik Sobczak","'LUBUSKIE TOWARZYSTWO PIŁKI NOŻNEJ OLDBOJÓW'"
"""ZIELONOGÓRSKIE TOWARZYSTWO PIŁKI NOŻNEJ PIĘCIOOSOBOWEJ""","Henryk Wojtkowiak","'""SPOŁEM"" POWSZECHNA SPÓŁDZIELNIA SPOŻYWCÓW W ZIELONEJ GÓRZE'"
"""ZIELONOGÓRSKIE TOWARZYSTWO PIŁKI NOŻNEJ PIĘCIOOSOBOWEJ""","Marek Kurzawski","'ZWIĄZEK ZAWODOWY PRACOWNIKÓW AUTOMATYKI, TELEKOMUNIKACJI I INFRASTRUKTURY'"
"""ZIELONOGÓRSKIE TOWARZYSTWO PIŁKI NOŻNEJ PIĘCIOOSOBOWEJ""","Waldemar Puchalski",""
"""ZIELONOGÓRSKIE TOWARZYSTWO PIŁKI NOŻNEJ PIĘCIOOSOBOWEJ""","Andrzej Tutkowski","'LUBUSKI ZWIĄZEK PIŁKI NOŻNEJ'"
"""ZIELONOGÓRSKIE TOWARZYSTWO PIŁKI NOŻNEJ PIĘCIOOSOBOWEJ""","Marcin Wojciechowski","'WOJCIECHOWSKI'"
"""OCHOTNICZA STRAŻ POŻARNA W TRZCIŃCU MAŁYM""","Witold Szymański",""
"""OCHOTNICZA STRAŻ POŻARNA W TRZCIŃCU MAŁYM""","Marek Bujalski",""
"""OCHOTNICZA STRAŻ POŻARNA W TRZCIŃCU MAŁYM""","Dariusz Małyszka","'ERKON', 'ERKON'"
"""OCHOTNICZA STRAŻ POŻARNA W TRZCIŃCU MAŁYM""","Zygmunt Pogorzelski",""
"""OCHOTNICZA STRAŻ POŻARNA W TRZCIŃCU MAŁYM""","Janusz Wyszomierski",""
"""OCHOTNICZA STRAŻ POŻARNA W TRZCIŃCU MAŁYM""","Mieczysław Wyszomierski",""
"""OCHOTNICZA STRAŻ POŻARNA W TRZCIŃCU MAŁYM""","Mirosław Uziębło",""
"""OCHOTNICZA STRAŻ POŻARNA W TRZCIŃCU MAŁYM""","Jan Kamiński",""
"""OCHOTNICZA STRAŻ POŻARNA W TRZCIŃCU MAŁYM""","Wojciech Zawistowski",""
"""JANTAR""","Jian Zhao",""
"""AZET""","Krzysztof Opasiński",""
"""AZET""","Tomasz Stalewski",""
"""KNOTT""","Artur Grajewski",""
"""KNOTT""","Barbara Król","'STOWARZYSZENIE ""HOSPICJUM IM. PIOTRA KRÓLA""'"
"""ŚWIĘTOKRZYSKI KLUB EKOLOGICZNY IM. ŚW. FRANCISZKA Z ASYŻU""","Urszula Żal",""
"""ŚWIĘTOKRZYSKI KLUB EKOLOGICZNY IM. ŚW. FRANCISZKA Z ASYŻU""","Danuta Maciejewska Paluch",""
"""ŚWIĘTOKRZYSKI KLUB EKOLOGICZNY IM. ŚW. FRANCISZKA Z ASYŻU""","Kazimierz Tokar",""
"""ŚWIĘTOKRZYSKI KLUB EKOLOGICZNY IM. ŚW. FRANCISZKA Z ASYŻU""","Edward Karyś","'ŚWIĘTOKRZYSKIE TOWARZYSTWO REGIONALNE'"
"""ŚWIĘTOKRZYSKI KLUB EKOLOGICZNY IM. ŚW. FRANCISZKA Z ASYŻU""","Mieczysław Ławniczak",""
"""ŚWIĘTOKRZYSKI KLUB EKOLOGICZNY IM. ŚW. FRANCISZKA Z ASYŻU""","Czesław Kuranda",""
"""ANDEX-PAWŁOWSCY""","Małgorzata Pawłowska Soboń",""
"""ANDEX-PAWŁOWSCY""","Piotr Pawłowski","'STOWARZYSZENIE ""ARS IUVENTUTIS""'"
"""ANDEX-PAWŁOWSCY""","Andrzej Pawłowski",""
"""OCHOTNICZA STRAŻ POŻARNA W MIEŚCISKU""","Dawid Krzyśko",""
"""OCHOTNICZA STRAŻ POŻARNA W MIEŚCISKU""","Tadeusz Lemański",""
"""OCHOTNICZA STRAŻ POŻARNA W MIEŚCISKU""","Aleksandra Kaczmarek",""
"""OCHOTNICZA STRAŻ POŻARNA W MIEŚCISKU""","Dariusz Matuszczak",""
"""OCHOTNICZA STRAŻ POŻARNA W MIEŚCISKU""","Jakub Hoffmann",""
"""OCHOTNICZA STRAŻ POŻARNA W MIEŚCISKU""","Jan Kaczmarek","'KÓŁKO ROLNICZE W MIEŚCISKU'"
"""OCHOTNICZA STRAŻ POŻARNA W MIEŚCISKU""","Robert Wieczorek",""
"""OCHOTNICZA STRAŻ POŻARNA W MIEŚCISKU""","Marcin Lewandowski",""
"""OCHOTNICZA STRAŻ POŻARNA W MIEŚCISKU""","Waldemar Lemański",""
"""OCHOTNICZA STRAŻ POŻARNA W MIEŚCISKU""","Dawid Durak",""
"""OCHOTNICZA STRAŻ POŻARNA W MIEŚCISKU""","Grzegorz Lewandowski","'SPÓŁDZIELCZE PRZDSIĘBIORSTWO PRODUKCYJNO - USŁUGOWE ""MIKOROL"" W MIEŚCISKU', 'KÓŁKO ROLNICZE W MIEŚCISKU'"
"""OCHOTNICZA STRAŻ POŻARNA W MIEŚCISKU""","Robert Kubisz","'KÓŁKO ROLNICZE W MIEŚCISKU'"
"""OCHOTNICZA STRAŻ POŻARNA W MIEŚCISKU""","Eugeniusz Widziński","'KÓŁKO ROLNICZE W MIEŚCISKU'"
"""HURT-TEL""","Eugeniusz Pietruszewski","'LARNACA IMMOBILIEN', 'GLIWICKIE PRZEDSIĘBIORSTWO ROBÓT TELEKOMUNIKACYJNYCH I INŻYNIERYJNO-BUDOWLANYCH ""ŚLĄSK-TEL""'"
"""HURT-TEL""","Remigiusz Szymański",""
"""HURT-TEL""","Piotr Górny",""
"""KÓŁKO ROLNICZE W KOŚCIESZKACH""","Piotr Kowalski",""
"""KÓŁKO ROLNICZE W KOŚCIESZKACH""","Andrzej Baran",""
"""KÓŁKO ROLNICZE W KOŚCIESZKACH""","Piotr Molenda",""
"""PRZEDSIĘBIORSTWO FORTIS SPÓŁKA JAWNA JERZY KARABON, LIDIA KARABON""","Lidia Karabon","'STOWARZYSZENIE INICJATYW KULTURALNO-ROZWOJOWYCH ""AMICA VERBA""', 'POLSKIE TOWARZYSTWO IMMUNOGENETYCZNE'"
"""PRZEDSIĘBIORSTWO FORTIS SPÓŁKA JAWNA JERZY KARABON, LIDIA KARABON""","Jerzy Karabon","'INTER-ELEKTRO'"
"""BULTEN POLSKA""","Marcin Lesiński",""
"""BULTEN POLSKA""","Marcin Kaźmierczak","'BULTEN INVEST'"
"""BULTEN POLSKA""","Anna Akerblad",""
"""BULTEN POLSKA""","Adam Gaździak","'BULTEN INVEST'"
"""BULTEN POLSKA""","Anders Nyström",""
"""BULTEN POLSKA""","Aleksandra Szydło",""
"""OCHOTNICZA STRAŻ POŻARNA W SŁOPNICACH GÓRNYCH""","Michał Bugajski",""
"""OCHOTNICZA STRAŻ POŻARNA W SŁOPNICACH GÓRNYCH""","Wiesław Ubik",""
"""OCHOTNICZA STRAŻ POŻARNA W SŁOPNICACH GÓRNYCH""","Kazimierz Kwiatkowski",""
"""OCHOTNICZA STRAŻ POŻARNA W SŁOPNICACH GÓRNYCH""","Daniel Curzydło",""
"""OCHOTNICZA STRAŻ POŻARNA W SŁOPNICACH GÓRNYCH""","Rafał Bugajski",""
"""OCHOTNICZA STRAŻ POŻARNA W SŁOPNICACH GÓRNYCH""","Tadeusz Florek","'ZWIĄZEK STOWARZYSZEŃ WŁAŚCICIELI LASÓW PRYWATNYCH RZECZYPOSPOLITEJ POLSKIEJ', 'SŁOPNICKIE STOWARZYSZENIE WŁAŚCICIELI LASÓW PRYWATNYCH'"
"""OCHOTNICZA STRAŻ POŻARNA W SŁOPNICACH GÓRNYCH""","Zenon Sroka",""
"""OCHOTNICZA STRAŻ POŻARNA W SŁOPNICACH GÓRNYCH""","Józef Curzydło","'IZBA RZEMIOSŁA I PRZEDSIĘBIORCZOŚCI W NOWYM SĄCZU', 'CECH RZEMIOSŁA I PRZEDSIĘBIORCZOŚCI W LIMANOWEJ'"
"""OCHOTNICZA STRAŻ POŻARNA W SŁOPNICACH GÓRNYCH""","Tadeusz Pach",""
"""OCHOTNICZA STRAŻ POŻARNA W SŁOPNICACH GÓRNYCH""","Władysław Ślazyk",""
"""KLUB SPORTOWY RZEPIENNIK STRZYŻEWSKI""","Robert Nowakowski",""
"""KLUB SPORTOWY RZEPIENNIK STRZYŻEWSKI""","Mariusz Bajorek",""
"""KLUB SPORTOWY RZEPIENNIK STRZYŻEWSKI""","Konrad Kamiński",""
"""KLUB SPORTOWY RZEPIENNIK STRZYŻEWSKI""","Mateusz Krawczyk",""
"""KLUB SPORTOWY RZEPIENNIK STRZYŻEWSKI""","Dariusz Martyka",""
"""KLUB SPORTOWY RZEPIENNIK STRZYŻEWSKI""","Łukasz Cudek","'DARBAGOS'"
"""KLUB SPORTOWY RZEPIENNIK STRZYŻEWSKI""","Krzysztof Kafel","'NOGGI COMPLEX', 'RKOLOR'"
"""KLUB SPORTOWY RZEPIENNIK STRZYŻEWSKI""","Marcin Ryndak",""
"""KLUB SPORTOWY RZEPIENNIK STRZYŻEWSKI""","Adam Jędrusiak","'OCHOTNICZA STRAŻ POŻARNA W RZEPIENNIKU STRZYŻEWSKIM'"
"""KLUB SPORTOWY RZEPIENNIK STRZYŻEWSKI""","Wacław Habas","'GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W RZEPIENNIKU STRZYŻEWSKIM', 'OCHOTNICZA STRAŻ POŻARNA W RZEPIENNIKU STRZYŻEWSKIM'"
"""KLUB SPORTOWY RZEPIENNIK STRZYŻEWSKI""","Piotr Habas",""
"""OCHOTNICZA STRAŻ POŻARNA W PALATACH""","Marek Puślecki","'HOMBERG', 'SPBG', 'R.S. RUSZTOWANIA', 'HOMBERG'"
"""OCHOTNICZA STRAŻ POŻARNA W PALATACH""","Patryk Puślecki",""
"""OCHOTNICZA STRAŻ POŻARNA W PALATACH""","Wojciech Gonera",""
"""OCHOTNICZA STRAŻ POŻARNA W PALATACH""","Mateusz Grygowski",""
"""OCHOTNICZA STRAŻ POŻARNA W PALATACH""","Krzysztof Owczarek",""
"""OCHOTNICZA STRAŻ POŻARNA W PALATACH""","Jarosław Czaszka",""
"""OCHOTNICZA STRAŻ POŻARNA W PALATACH""","Leszek Ludwiczak",""
"""OCHOTNICZA STRAŻ POŻARNA W PALATACH""","Jan Łuszczek",""
"""OCHOTNICZA STRAŻ POŻARNA W PALATACH""","Grzegorz Działak",""
"""PROTEKTOR SPF""","Robert Jaroszewicz","'PREMIUM COMPARE'"
"""PROTEKTOR SPF""","Wiesława Beruś","'RODZINNY KLUB ABSTYNENTA ""KROKUS"" W DĘBLINIE'"
"""PROTEKTOR SPF""","Adam Jaroszewicz",""
"""PROTEKTOR SPF""","Dariusz Beruś","'PREMIUM COMPARE', 'HORN DIGITAL SOLUTIONS PROCESS', 'NET PREMIUM'"
"""BYTOMSKIE STOWARZYSZENIE POMOCY DZIECIOM I MŁODZIEŻY NIEPEŁNOSPRAWNEJ""","Aneta Urbańska",""
"""BYTOMSKIE STOWARZYSZENIE POMOCY DZIECIOM I MŁODZIEŻY NIEPEŁNOSPRAWNEJ""","Michał Wierzbicki",""
"""BYTOMSKIE STOWARZYSZENIE POMOCY DZIECIOM I MŁODZIEŻY NIEPEŁNOSPRAWNEJ""","Agata Bekus",""
"""BYTOMSKIE STOWARZYSZENIE POMOCY DZIECIOM I MŁODZIEŻY NIEPEŁNOSPRAWNEJ""","Kornelia Feluks",""
"""BYTOMSKIE STOWARZYSZENIE POMOCY DZIECIOM I MŁODZIEŻY NIEPEŁNOSPRAWNEJ""","Urszula Dondalska",""
"""BYTOMSKIE STOWARZYSZENIE POMOCY DZIECIOM I MŁODZIEŻY NIEPEŁNOSPRAWNEJ""","Teresa Machoń",""
"""BYTOMSKIE STOWARZYSZENIE POMOCY DZIECIOM I MŁODZIEŻY NIEPEŁNOSPRAWNEJ""","Danuta Sławuta",""
"""BYTOMSKIE STOWARZYSZENIE POMOCY DZIECIOM I MŁODZIEŻY NIEPEŁNOSPRAWNEJ""","Krystyna Pyka",""
"""BYTOMSKIE STOWARZYSZENIE POMOCY DZIECIOM I MŁODZIEŻY NIEPEŁNOSPRAWNEJ""","Teresa Brodziak",""
"""EUROKAR""","Rafał Kozioł","'SIMPLE-POINT-ACTIONS', 'SELLCON', 'KOZIOŁ I HADY-GŁOWIAK RADCOWIE PRAWNI', 'KOLOR METAL TADEUSZ PACYNA', 'GEMINI PHARMA', 'ELSAN-OŚWIETLENIE'"
"""EUROKAR""","Piotr Prendota","'SOLID BRIDGE SOLUTIONS'"
"""EUROKAR""","Kamil Prendota","'PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""KAMI""'"
"""EUROKAR""","Grzegorz Prendota",""
"""EUROKAR""","Agnieszka Prendota Oczoś","'PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""KAMI""'"
"""PRZEDSIĘBIORSTWO GOSPODARKI KOMUNALNEJ I MIESZKANIOWEJ""","Zbigniew Grabowski",""
"""PRZEDSIĘBIORSTWO GOSPODARKI KOMUNALNEJ I MIESZKANIOWEJ""","Krzysztof Gubański",""
"""PRZEDSIĘBIORSTWO GOSPODARKI KOMUNALNEJ I MIESZKANIOWEJ""","Aleksandra Hetke","'PRZEDSIĘBIORSTWO GOSPODARKI KOMUNALNEJ I MIESZKANIOWEJ PLUS'"
"""PRZEDSIĘBIORSTWO GOSPODARKI KOMUNALNEJ I MIESZKANIOWEJ""","Maria Zawilska",""
"""PRZEDSIĘBIORSTWO GOSPODARKI KOMUNALNEJ I MIESZKANIOWEJ""","Dariusz Urbański","'STOWARZYSZENIE SPORTU, REKREACJI I REHABILITACJI ""START""', 'STOWARZYSZENIE EKOLOGICZNO-KULTURALNE ""EKO-LOGICZNI"" W KONINIE'"
"""PRZEDSIĘBIORSTWO GOSPODARKI KOMUNALNEJ I MIESZKANIOWEJ""","Michał Zawadzki","'PRZEDSIĘBIORSTWO GOSPODARKI KOMUNALNEJ I MIESZKANIOWEJ PLUS', 'ZAKŁAD WODOCIĄGÓW KANALIZACJI I USŁUG KOMUNALNYCH'"
"""PRZEDSIĘBIORSTWO GOSPODARKI KOMUNALNEJ I MIESZKANIOWEJ""","Marek Łuczyński","'IZBA GOSPODARCZA WIELKOPOLSKI WSCHODNIEJ', 'ELEARNING POLSKA', 'BUSINESS GLOBAL CONSULTING POLSKA', 'HOST'"
"""PRZEDSIĘBIORSTWO GOSPODARKI KOMUNALNEJ I MIESZKANIOWEJ""","Paweł Bielecki","'PRZEDSIĘBIORSTWO GOSPODARKI KOMUNALNEJ I MIESZKANIOWEJ PLUS'"
"""PRZEDSIĘBIORSTWO GOSPODARKI KOMUNALNEJ I MIESZKANIOWEJ""","Wioletta Cieślak",""
"""OCHOTNICZA STRAŻ POŻARNA W PIECNIKU""","Marta Balcerek",""
"""OCHOTNICZA STRAŻ POŻARNA W PIECNIKU""","Marcin Gerwatowski",""
"""OCHOTNICZA STRAŻ POŻARNA W PIECNIKU""","Piotr Balcerek",""
"""OCHOTNICZA STRAŻ POŻARNA W PIECNIKU""","Janusz Podkowa",""
"""OCHOTNICZA STRAŻ POŻARNA W PIECNIKU""","Agnieszka Winiarczyk",""
"""OCHOTNICZA STRAŻ POŻARNA W PIECNIKU""","Maciej Koźlarek",""
"""OCHOTNICZA STRAŻ POŻARNA W PIECNIKU""","Wiesław Kosiorek",""
"""OCHOTNICZA STRAŻ POŻARNA W PIECNIKU""","Tadeusz Zawada",""
"""OCHOTNICZA STRAŻ POŻARNA W PIECNIKU""","Mieczysław Haratym",""
"""OCHOTNICZA STRAŻ POŻARNA W PIECNIKU""","Grzegorz Wawrzyniak",""
"""OCHOTNICZA STRAŻ POŻARNA W PIECNIKU""","Marian Wilk",""
"""OCHOTNICZA STRAŻ POŻARNA W PIECNIKU""","Czesław Wiśniewski",""
"""SPÓŁDZIELNIA MIESZKANIOWA ""PIONIER"" W KĘTRZYNIE""","Kamil Filipski","'KIKAS LOGISTICS SPÓŁKA Z OGRANICZONĄ ODPOWEDZIALNOŚCIĄ', 'FIDO NIERUCHOMOŚCI'"
"""SPÓŁDZIELNIA MIESZKANIOWA ""PIONIER"" W KĘTRZYNIE""","Zygmunt Mierczak","'TDS88B.V.', 'SPÓŁDZIELNIA KÓŁEK ROLNICZYCH W LIDZBARKU', 'MEGA-TRANS', 'AGRO COMPANY', 'BATEK', 'ECO SYSTEM MINEING', 'WBL WĘGRZYN', 'ITALEST', 'ZAKŁAD DRZEWNY NAPIWODA', 'JAŚ I MAŁGOSIA', 'KLUB SPORTOWY ""AS"" MRĄGOWO', 'BIOEN', 'ZIELONA ENERGIA', 'SPÓŁDZIELNIA MIESZKANIOWA ""JEDNOŚĆ"" W ŚWIĄTKACH', 'BANK SPÓŁDZIELCZY W JANOWCU KOŚCIELNYM', 'MARINA TAŁTY'"
"""SPÓŁDZIELNIA MIESZKANIOWA ""PIONIER"" W KĘTRZYNIE""","Lech Lisowski",""
"""SPÓŁDZIELNIA MIESZKANIOWA ""PIONIER"" W KĘTRZYNIE""","Tomasz Lenkowski","'KORSZEŃSKIE STOWARZYSZENIE SPOŁECZNO-KULTURALNE ""OTWARTE DRZWI""'"
"""SPÓŁDZIELNIA MIESZKANIOWA ""PIONIER"" W KĘTRZYNIE""","Tadeusz Ścibek","'STOWARZYSZENIE WSPIERANIA EDUKACJI ARTYSTYCZNEJ DZIECI I MŁODZIEŻY ""SUKCES""'"
"""SPÓŁDZIELNIA MIESZKANIOWA ""PIONIER"" W KĘTRZYNIE""","Dariusz Powroźnik",""
