"OrganizationName","Representatives","ConnectedOrganizations"
"""OCHOTNICZA STRAŻ POŻARNA W SZLEMBARKU""","Dawid Gacek",""
"""OCHOTNICZA STRAŻ POŻARNA W SZLEMBARKU""","Jan Gacek",""
"""OCHOTNICZA STRAŻ POŻARNA W SZLEMBARKU""","Mieczysław Szlembarski",""
"""OCHOTNICZA STRAŻ POŻARNA W SZLEMBARKU""","Ryszard Pietras",""
"""OCHOTNICZA STRAŻ POŻARNA W SZLEMBARKU""","Kazimierz Solana",""
"""OCHOTNICZA STRAŻ POŻARNA W SZLEMBARKU""","Andrzej Maniowczak",""
"""OCHOTNICZA STRAŻ POŻARNA W SZLEMBARKU""","Józef Budz",""
"""OCHOTNICZA STRAŻ POŻARNA W SZLEMBARKU""","Krzysztof Walkosz",""
"""OCHOTNICZA STRAŻ POŻARNA W SZLEMBARKU""","Kazimierz Jaworski",""
"""OCHOTNICZA STRAŻ POŻARNA W SZLEMBARKU""","Józef Galik",""
"""OCHOTNICZA STRAŻ POŻARNA W SZLEMBARKU""","Jan Guroś",""
"""OCHOTNICZA STRAŻ POŻARNA W SZLEMBARKU""","Andrzej Jeziorczak",""
"""OCHOTNICZA STRAŻ POŻARNA W SZLEMBARKU""","Sławomir Łojas",""
"""OCHOTNICZA STRAŻ POŻARNA W SZLEMBARKU""","Jacek Potoczak",""
"""OCHOTNICZA STRAŻ POŻARNA W SZLEMBARKU""","Tadeusz Gacek",""
"""OCHOTNICZA STRAŻ POŻARNA W SZLEMBARKU""","Mieczysław Galik",""
"""OCHOTNICZA STRAŻ POŻARNA W SZLEMBARKU""","Robert Karkula",""
"""OCHOTNICZA STRAŻ POŻARNA W SIOSTRZYTOWIE""","Paweł Chudy",""
"""OCHOTNICZA STRAŻ POŻARNA W SIOSTRZYTOWIE""","Tomasz Hanc",""
"""OCHOTNICZA STRAŻ POŻARNA W SIOSTRZYTOWIE""","Piotr Biszkont","'LUDOWY KLUB SPORTOWY ""HURAGAN"" SIOSTRZYTÓW'"
"""OCHOTNICZA STRAŻ POŻARNA W SIOSTRZYTOWIE""","Łukasz Rola",""
"""OCHOTNICZA STRAŻ POŻARNA W SIOSTRZYTOWIE""","Michał Wawszczak",""
"""OCHOTNICZA STRAŻ POŻARNA W SIOSTRZYTOWIE""","Jarosław Kozak","'LUDOWY KLUB SPORTOWY ""HURAGAN"" SIOSTRZYTÓW'"
"""OCHOTNICZA STRAŻ POŻARNA W SIOSTRZYTOWIE""","Kamil Lipiec","'LUDOWY KLUB SPORTOWY ""HURAGAN"" SIOSTRZYTÓW'"
"""OCHOTNICZA STRAŻ POŻARNA W SIOSTRZYTOWIE""","Krzysztof Jakubiec",""
"""OCHOTNICZA STRAŻ POŻARNA W SIOSTRZYTOWIE""","Bogdan Mitelski",""
"""OCHOTNICZA STRAŻ POŻARNA W SIOSTRZYTOWIE""","Remigiusz Hanc",""
"""FORMUŁA""","Ivan Terentiev",""
"""LUDOWY KLUB SPORTOWY""GORZÓW""W GORZOWIE""","Krystian Kania",""
"""LUDOWY KLUB SPORTOWY""GORZÓW""W GORZOWIE""","Józef Mańkut",""
"""LUDOWY KLUB SPORTOWY""GORZÓW""W GORZOWIE""","Marcin Baran",""
"""LUDOWY KLUB SPORTOWY""GORZÓW""W GORZOWIE""","Bronisław Opitek",""
"""LUDOWY KLUB SPORTOWY""GORZÓW""W GORZOWIE""","Stanisław Waliczek",""
"""LUDOWY KLUB SPORTOWY""GORZÓW""W GORZOWIE""","Wiesław Grzesiak",""
"""LUDOWY KLUB SPORTOWY""GORZÓW""W GORZOWIE""","Józef Marszałek",""
"""LUDOWY KLUB SPORTOWY""GORZÓW""W GORZOWIE""","Piotr Ramza",""
"""LUDOWY KLUB SPORTOWY""GORZÓW""W GORZOWIE""","Czesław Baran",""
"""LUDOWY KLUB SPORTOWY""GORZÓW""W GORZOWIE""","Stanisław Opitek","'ELEKTROBUDMONTAŻ'"
"""LUDOWY KLUB SPORTOWY""GORZÓW""W GORZOWIE""","Adam Wanat",""
"""PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE OTTO SPÓŁKA JAWNA M. DĄBROWSKI, K. KRZCIUK""","Maria Dąbrowska",""
"""PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE OTTO SPÓŁKA JAWNA M. DĄBROWSKI, K. KRZCIUK""","Krzysztof Krzciuk",""
"""PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE OTTO SPÓŁKA JAWNA M. DĄBROWSKI, K. KRZCIUK""","Mirosław Dąbrowski","'RHS', 'SŁONECZKO', 'DELKO OTTO', 'FROG MS DELKO', 'PRZEDSIĘBIORSTWO HANDLOWE AMA', 'NIKA', 'COSMETICS RDT', 'DELKO'"
"""KOLMOST""","Tadeusz Mazurek",""
"""KOLMOST""","Irena Zbysław",""
"""KOLMOST""","Jacek Stefański",""
"""KOLMOST""","Joanna Krawczak",""
"""KOLMOST""","Paweł Krawczak",""
"""OCHOTNICZA STRAŻ POŻARNA W KOTWASICACH""","Mateusz Kujawiński",""
"""OCHOTNICZA STRAŻ POŻARNA W KOTWASICACH""","Rafał Gałężewski",""
"""OCHOTNICZA STRAŻ POŻARNA W KOTWASICACH""","Kamil Pawlaczyk",""
"""OCHOTNICZA STRAŻ POŻARNA W KOTWASICACH""","Daniel Perliński",""
"""OCHOTNICZA STRAŻ POŻARNA W KOTWASICACH""","Kamil Herbich",""
"""OCHOTNICZA STRAŻ POŻARNA W KOTWASICACH""","Krzysztof Smura",""
"""OCHOTNICZA STRAŻ POŻARNA W KOTWASICACH""","Józef Serafiński",""
"""OCHOTNICZA STRAŻ POŻARNA W KOTWASICACH""","Błażej Maleta","'STOWARZYSZENIE KOTWICA - WSPÓLNIE DLA KOTWASIC'"
"""OCHOTNICZA STRAŻ POŻARNA W KOTWASICACH""","Marek Graczyk","'STOWARZYSZENIE KOTWICA - WSPÓLNIE DLA KOTWASIC'"
"""OCHOTNICZA STRAŻ POŻARNA W KOTWASICACH""","Ireneusz Herbich",""
"""LUDOWY KLUB SPORTOWY ""TYRAWA""""","Jerzy Nitka","'OCHOTNICZA STRAŻ POŻARNA'"
"""LUDOWY KLUB SPORTOWY ""TYRAWA""""","Łukasz Fedko",""
"""LUDOWY KLUB SPORTOWY ""TYRAWA""""","Andrzej Duniewicz",""
"""LUDOWY KLUB SPORTOWY ""TYRAWA""""","Tomasz Duniewicz",""
"""LUDOWY KLUB SPORTOWY ""TYRAWA""""","Maciej Batorski",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW NADLEŚNICTWA DĄBROWA TARNOWSKA""","Lucyna Gawlik",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW NADLEŚNICTWA DĄBROWA TARNOWSKA""","Jan Partyński",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW NADLEŚNICTWA DĄBROWA TARNOWSKA""","Stanisław Adamczyk",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW NADLEŚNICTWA DĄBROWA TARNOWSKA""","Kazimierz Duda",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW NADLEŚNICTWA DĄBROWA TARNOWSKA""","Zdzisław Gawlik",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW NADLEŚNICTWA DĄBROWA TARNOWSKA""","Stanisław Kostrzewa",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW NADLEŚNICTWA DĄBROWA TARNOWSKA""","Józef Kucmierz",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW NADLEŚNICTWA DĄBROWA TARNOWSKA""","Stanisław Sroka",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW NADLEŚNICTWA DĄBROWA TARNOWSKA""","Alfons Kaimowicz",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW NADLEŚNICTWA DĄBROWA TARNOWSKA""","Halina Foszcz",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW NADLEŚNICTWA DĄBROWA TARNOWSKA""","Jacek Knapik",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW NADLEŚNICTWA DĄBROWA TARNOWSKA""","Wojciech Szczebak",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW NADLEŚNICTWA DĄBROWA TARNOWSKA""","Elżbieta Żurawska",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW NADLEŚNICTWA DĄBROWA TARNOWSKA""","Wacław Łątka",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW NADLEŚNICTWA DĄBROWA TARNOWSKA""","Franciszek Buziak",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW NADLEŚNICTWA DĄBROWA TARNOWSKA""","Andrzej Ryczek",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW NADLEŚNICTWA DĄBROWA TARNOWSKA""","Józef Ślusarski",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW NADLEŚNICTWA DĄBROWA TARNOWSKA""","Marek Zabawa",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW NADLEŚNICTWA DĄBROWA TARNOWSKA""","Krzysztof Wesołowski",""
"""NARODOWY FUNDUSZ OCHRONY ZDROWIA ODDZIAŁ W TARNOWIE""","Barbara Żurek",""
"""NARODOWY FUNDUSZ OCHRONY ZDROWIA ODDZIAŁ W TARNOWIE""","Ryszard Wieczorek",""
"""NARODOWY FUNDUSZ OCHRONY ZDROWIA ODDZIAŁ W TARNOWIE""","Jacek Musiał","'FUNDACJA I LICEUM OGÓLNOKSZTAŁCĄCEGO IM. KAZIMIERZA BRODZIŃSKIEGO W TARNOWIE ""SEMPER PRIMUS'"
"""NARODOWY FUNDUSZ OCHRONY ZDROWIA ODDZIAŁ W TARNOWIE""","Artur Pasek","'NARODOWY FUNDUSZ OCHRONY ZDROWIA', 'SZEDAR'"
"""NARODOWY FUNDUSZ OCHRONY ZDROWIA ODDZIAŁ W TARNOWIE""","Czesław Romaniewski","'MAŁOPOLSKIE STOWARZYSZENIE AGRALNE'"
"""NARODOWY FUNDUSZ OCHRONY ZDROWIA ODDZIAŁ W TARNOWIE""","Adam Klimkiewicz",""
"""NARODOWY FUNDUSZ OCHRONY ZDROWIA ODDZIAŁ W TARNOWIE""","Jolanta Minor","'STOWARZYSZENIE WYCHOWANKÓW I PRZYJACIÓŁ PAŃSTWOWEJ WYŻSZEJ SZKOŁY ZAWODOWEJ W TARNOWIE'"
"""NARODOWY FUNDUSZ OCHRONY ZDROWIA ODDZIAŁ W TARNOWIE""","Piotr Sitko",""
"""NARODOWY FUNDUSZ OCHRONY ZDROWIA ODDZIAŁ W TARNOWIE""","Urszula Mróz",""
"""NARODOWY FUNDUSZ OCHRONY ZDROWIA ODDZIAŁ W TARNOWIE""","Zdzisław Herodecki","'NARODOWY FUNDUSZ OCHRONY ZDROWIA', 'SPÓŁDZIELNIA MIESZKANIOWO-BUDOWLANA ""PRZYSZŁOŚĆ"" W TARNOWIE', 'KOLAGEN'"
"""ODDZIAŁ POLSKIEGO TOWARZYSTWA TURYSTYCZNO-KRAJOZNAWCZEGO W PILE IM. HENRYKA KAMIŃSKIEGO""","Stanisława Lewandowska",""
"""ODDZIAŁ POLSKIEGO TOWARZYSTWA TURYSTYCZNO-KRAJOZNAWCZEGO W PILE IM. HENRYKA KAMIŃSKIEGO""","Zenon Mech",""
"""ODDZIAŁ POLSKIEGO TOWARZYSTWA TURYSTYCZNO-KRAJOZNAWCZEGO W PILE IM. HENRYKA KAMIŃSKIEGO""","Małgorzata Pasierb",""
"""ODDZIAŁ POLSKIEGO TOWARZYSTWA TURYSTYCZNO-KRAJOZNAWCZEGO W PILE IM. HENRYKA KAMIŃSKIEGO""","Anna Suchecka",""
"""ODDZIAŁ POLSKIEGO TOWARZYSTWA TURYSTYCZNO-KRAJOZNAWCZEGO W PILE IM. HENRYKA KAMIŃSKIEGO""","Łucja Kasior",""
"""ODDZIAŁ POLSKIEGO TOWARZYSTWA TURYSTYCZNO-KRAJOZNAWCZEGO W PILE IM. HENRYKA KAMIŃSKIEGO""","Robert Pietrołaj",""
"""ODDZIAŁ POLSKIEGO TOWARZYSTWA TURYSTYCZNO-KRAJOZNAWCZEGO W PILE IM. HENRYKA KAMIŃSKIEGO""","Dawid Jerks",""
"""ODDZIAŁ POLSKIEGO TOWARZYSTWA TURYSTYCZNO-KRAJOZNAWCZEGO W PILE IM. HENRYKA KAMIŃSKIEGO""","Andrzej Bąk",""
"""ODDZIAŁ POLSKIEGO TOWARZYSTWA TURYSTYCZNO-KRAJOZNAWCZEGO W PILE IM. HENRYKA KAMIŃSKIEGO""","Grażyna Fabisiak",""
"""ODDZIAŁ POLSKIEGO TOWARZYSTWA TURYSTYCZNO-KRAJOZNAWCZEGO W PILE IM. HENRYKA KAMIŃSKIEGO""","Joanna Piotrowska",""
"""ODDZIAŁ POLSKIEGO TOWARZYSTWA TURYSTYCZNO-KRAJOZNAWCZEGO W PILE IM. HENRYKA KAMIŃSKIEGO""","Aleksandra Podgórska",""
"""ODDZIAŁ POLSKIEGO TOWARZYSTWA TURYSTYCZNO-KRAJOZNAWCZEGO W PILE IM. HENRYKA KAMIŃSKIEGO""","Eugeniusz Piotrowski",""
"""ODDZIAŁ POLSKIEGO TOWARZYSTWA TURYSTYCZNO-KRAJOZNAWCZEGO W PILE IM. HENRYKA KAMIŃSKIEGO""","Edmund Maciaszek",""
"""ODDZIAŁ POLSKIEGO TOWARZYSTWA TURYSTYCZNO-KRAJOZNAWCZEGO W PILE IM. HENRYKA KAMIŃSKIEGO""","Elżbieta Horst","'WIELKOPOLSKA KORPORACJA ODDZIAŁÓW POLSKIEGO TOWARZYSTWA TURYSTYCZNO - KRAJOZNAWCZEGO', 'TOWARZYSTWO MIŁOŚNIKÓW MIASTA PIŁY'"
"""ODDZIAŁ POLSKIEGO TOWARZYSTWA TURYSTYCZNO-KRAJOZNAWCZEGO W PILE IM. HENRYKA KAMIŃSKIEGO""","Jacek Markiewicz",""
"""ODDZIAŁ POLSKIEGO TOWARZYSTWA TURYSTYCZNO-KRAJOZNAWCZEGO W PILE IM. HENRYKA KAMIŃSKIEGO""","Jan Balcerzak",""
"""KARAJOWY ZWIĄZEK KIEROWCÓW I PRZEWOŹNIKÓW DROGOWYCH ""TRANSPORTOWCY""""","Wiesław Kurkowski",""
"""KARAJOWY ZWIĄZEK KIEROWCÓW I PRZEWOŹNIKÓW DROGOWYCH ""TRANSPORTOWCY""""","Tadeusz Tomaszewski","'AUTO TRANSPORTOWCY'"
"""KARAJOWY ZWIĄZEK KIEROWCÓW I PRZEWOŹNIKÓW DROGOWYCH ""TRANSPORTOWCY""""","Janusz Kurkowski",""
"""STOWARZYSZENIE PROMOCJI POLSKIEGO LOTNICTWA""","Henryk Jóźwik",""
"""STOWARZYSZENIE PROMOCJI POLSKIEGO LOTNICTWA""","Józef Bania",""
"""STOWARZYSZENIE PROMOCJI POLSKIEGO LOTNICTWA""","Mieczysław Hyjek",""
"""STOWARZYSZENIE PROMOCJI POLSKIEGO LOTNICTWA""","Jan Błachowicz",""
"""STOWARZYSZENIE PROMOCJI POLSKIEGO LOTNICTWA""","Ryszard Strusiński",""
"""STOWARZYSZENIE PROMOCJI POLSKIEGO LOTNICTWA""","Aniela Ratusińska Trzpis",""
"""STOWARZYSZENIE PROMOCJI POLSKIEGO LOTNICTWA""","Kazimierz Szaniawski","'STOWARZYSZENIE SIEĆ POROZUMIENIA LOTNICZEGO AVIA SPLOT'"
"""STOWARZYSZENIE PROMOCJI POLSKIEGO LOTNICTWA""","Włodzimierz Adamski","'FORUM ORGANIZACJI POZARZĄDOWYCH POWIATU MIELECKIEGO', 'STOWARZYSZENIE INŻYNIERÓW I TECHNIKÓW MECHANIKÓW POLSKICH', 'POLSKIE STOWARZYSZENIE UPOWSZECHNIANIA KOMPUTEROWYCH SYSTEMÓW INŻYNIERSKICH ""PROCAX""', 'KLUB ŻEGLARSKI ""ORKAN""'"
"""STOWARZYSZENIE PROMOCJI POLSKIEGO LOTNICTWA""","Wojciech Kruk",""
"""STOWARZYSZENIE PROMOCJI POLSKIEGO LOTNICTWA""","Wit Błaszczak",""
"""OCHOTNICZA STRAŻ POŻARNA W CISIU""","Jacek Trąbiński",""
"""OCHOTNICZA STRAŻ POŻARNA W CISIU""","Anna Górska","'MIR-ROL'"
"""OCHOTNICZA STRAŻ POŻARNA W CISIU""","Jerzy Szulc",""
"""OCHOTNICZA STRAŻ POŻARNA W CISIU""","Michał Kowalski",""
"""OCHOTNICZA STRAŻ POŻARNA W CISIU""","Paweł Kurek",""
"""OCHOTNICZA STRAŻ POŻARNA W CISIU""","Jakub Bartela",""
"""OCHOTNICZA STRAŻ POŻARNA W CISIU""","Krzysztof Sknadaj",""
"""OCHOTNICZA STRAŻ POŻARNA W CISIU""","Sławomir Ślusarczyk",""
"""OCHOTNICZA STRAŻ POŻARNA W CISIU""","Jan Wdowiarek",""
"""OCHOTNICZA STRAŻ POŻARNA W CISIU""","Krzysztof Świtkowski",""
"""OCHOTNICZA STRAŻ POŻARNA W CISIU""","Jerzy Kowalski","'GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W HALINOWIE'"
"""OCHOTNICZA STRAŻ POŻARNA W CISIU""","Paweł Kulmiński",""
"""OCHOTNICZA STRAŻ POŻARNA W TRAWNIKACH""","Grzegorz Chwil",""
"""OCHOTNICZA STRAŻ POŻARNA W TRAWNIKACH""","Paweł Kwiatek",""
"""OCHOTNICZA STRAŻ POŻARNA W TRAWNIKACH""","Wojciech Pasieczny",""
"""OCHOTNICZA STRAŻ POŻARNA W TRAWNIKACH""","Józef Kwiatek",""
"""OCHOTNICZA STRAŻ POŻARNA W TRAWNIKACH""","Grzegorz Kowalski",""
"""OCHOTNICZA STRAŻ POŻARNA W TRAWNIKACH""","Andrzej Franczak","'OCHOTNICZA STRAŻ POŻARNA-RATOWNICTWO WODNE W LUBLINIE'"
"""OCHOTNICZA STRAŻ POŻARNA W TRAWNIKACH""","Łukasz Stasicki",""
"""OCHOTNICZA STRAŻ POŻARNA W TRAWNIKACH""","Grzegorz Woźniak",""
"""OCHOTNICZA STRAŻ POŻARNA W TRAWNIKACH""","Marcin Pasieczny",""
"""OCHOTNICZA STRAŻ POŻARNA W TRAWNIKACH""","Dariusz Dziewulski",""
"""PRZEDSIĘBIORSTWO INSTALACJI SANITARNYCH INSBUD""","Łukasz Niemiec","'INS-NIERUCHOMOŚCI TABOR NIEMIEC', 'INSBUD', 'INSBUD', 'TN-BUD'"
"""PRZEDSIĘBIORSTWO INSTALACJI SANITARNYCH INSBUD""","Cezary Tabor","'INS-NIERUCHOMOŚCI TABOR NIEMIEC', 'INSBUD', 'INSBUD', 'TN-BUD', 'PRZEDSIĘBIORSTWO ROBÓT INŻYNIERYJNYCH ""INSBUD""'"
"""LLENTAB""","Piotr Śniadek",""
"""LLENTAB""","Michał Szpilewski",""
"""KÓŁKO ROLNICZE W CIĘŻKOWICACH""","Władysław Ślusarczyk",""
"""KÓŁKO ROLNICZE W CIĘŻKOWICACH""","Krzysztof Berny",""
"""KÓŁKO ROLNICZE W CIĘŻKOWICACH""","Kazimiera Kapera",""
"""KÓŁKO ROLNICZE W CIĘŻKOWICACH""","Maria Kieres",""
"""KÓŁKO ROLNICZE W CIĘŻKOWICACH""","Mieczysław Niemczyk",""
"""KÓŁKO ROLNICZE W CIĘŻKOWICACH""","Władysława Berny","'SPÓŁDZIELCZE PRZEDSIĘBIORSTWO USŁUGOWO-HANDLOWE ""SPEKTRA""'"
"""KÓŁKO ROLNICZE W CIĘŻKOWICACH""","Rozalia Dereszowska",""
"""FUNDACJA DIALIZOTERAPII I TRANSPLANTOLOGII""","Marzena Nienałtowska",""
"""FUNDACJA DIALIZOTERAPII I TRANSPLANTOLOGII""","Tadeusz Puzio","'STOWARZYSZENIE WSPIERANIA PRZEDSIĘBIORCZOŚCI I PRZECIWDZIAŁANIA BEZROBOCIU POWIATU GŁUBCZYCKIEGO'"
"""FUNDACJA DIALIZOTERAPII I TRANSPLANTOLOGII""","Marian Masiuk",""
"""FUNDACJA DIALIZOTERAPII I TRANSPLANTOLOGII""","Józef Kampa",""
"""FUNDACJA DIALIZOTERAPII I TRANSPLANTOLOGII""","Grażyna Pospiszyl",""
"""FUNDACJA DIALIZOTERAPII I TRANSPLANTOLOGII""","Józef Pich","'STOWARZYSZENIE WSPIERANIA PRZEDSIĘBIORCZOŚCI I PRZECIWDZIAŁANIA BEZROBOCIU POWIATU GŁUBCZYCKIEGO'"
"""FUNDACJA DIALIZOTERAPII I TRANSPLANTOLOGII""","Jan Wac","'STOWARZYSZENIE WSPIERANIA PRZEDSIĘBIORCZOŚCI I PRZECIWDZIAŁANIA BEZROBOCIU POWIATU GŁUBCZYCKIEGO', 'GŁUBCZYCKIE STOWARZYSZENIE NA RZECZ OSÓB POSZKODOWANYCH W WYPADKACH KOMUNIKACYJNYCH'"
"""FUNDACJA DIALIZOTERAPII I TRANSPLANTOLOGII""","Zbigniew Ziółko","'SPECJALISTYCZNY SZPITAL IM. KS. BISKUPA JÓZEFA NATHANA W BRANICACH'"
"""FUNDACJA DIALIZOTERAPII I TRANSPLANTOLOGII""","Maria Kisińska",""
"""FUNDACJA DIALIZOTERAPII I TRANSPLANTOLOGII""","Roman Werner",""
"""FUNDACJA DIALIZOTERAPII I TRANSPLANTOLOGII""","Michał Ślęczek",""
"""FUNDACJA DIALIZOTERAPII I TRANSPLANTOLOGII""","Tadeusz Gauda",""
"""SERWAR""","Jerzy Borucki","'POLMLEK INTERNATIONAL', 'OKRĘGOWA SPÓŁDZIELNIA MLECZARSKA POLMLEK', 'SPÓŁDZIELNIA MLECZARSKA POLMLEK - MAĆKOWY', 'PRZEDSIĘBIORSTWO HANDLU ZAGRANICZNEGO SPÓŁDZIELNI MLECZARSKICH ""LACPOL""', 'ZAMEK GIŻYCKI', 'JAAS', 'MLECZARNIA GOŚCINO', 'EUROPEJSKI PARK HISTORYCZNY W ZAMKU GNIEW', 'AGRA', 'POLMLEK RACIĄŻ', 'POLMLEK', 'ZAMEK GNIEW'"
"""KORPORACJA EKO-ERA""","Janusz Steingraber",""
"""KORPORACJA EKO-ERA""","Henryk Byra","'STOWARZYSZENIE DEMOKRATYCZNE', 'STOWARZYSZENIE OBYWATELSKIE ""DOM POLSKI""', 'SPÓŁDZIELNIA BUDOWLANO-MIESZKANIOWA ""DOM PRZY UL. MOCHNACKIEGO 4"" W WARSZAWIE', 'FUNDACJA ""ZDROWIE PUBLICZNE""', 'STOWARZYSZENIE WYCHOWANKÓW LICEUM OGÓLNOKSZTAŁCĄCEGO W JÓZEFOWIE'"
"""KORPORACJA EKO-ERA""","Jan Włodarczyk","'UNIPHAR'"
"""KORPORACJA EKO-ERA""","Maciej Bohosiewicz","'POLSKI INSTYTUT OCHRONY ZABYTKÓW', 'BONOVABA', 'FUNDACJA ARMENIAN FOUNDATION', 'IZBA GOSPODARCZA POLSKA - ARMENIA', 'FUNDACJA ORMIAŃSKA KZKO'"
"""CENTRALNE BIURO PROJEKTOWO-BADAWCZE BUDOWNICTWA KOLEJOWEGO ""KOLPROJEKT""""","Paweł Wołkanowicz","'CORNERSTONE INVESTMENT MANAGEMENT', 'ZIWA', 'CORNERSTONE PARTNERS', 'EMILIA NIERUCHOMOŚCI', 'FUNDACJA EDUKACYJNA JANA KARSKIEGO'"
"""OCHOTNICZA STRAŻ POŻARNA W SŁUPI P/KĘPNEM""","Sławomir Pośpiech",""
"""OCHOTNICZA STRAŻ POŻARNA W SŁUPI P/KĘPNEM""","Marcin Lorenz",""
"""OCHOTNICZA STRAŻ POŻARNA W SŁUPI P/KĘPNEM""","Tobiasz Gruszka",""
"""OCHOTNICZA STRAŻ POŻARNA W SŁUPI P/KĘPNEM""","Lech Gogół",""
"""OCHOTNICZA STRAŻ POŻARNA W SŁUPI P/KĘPNEM""","Stanisław Lorenz",""
"""OCHOTNICZA STRAŻ POŻARNA W SŁUPI P/KĘPNEM""","Patryk Błażejewski","'KÓŁKO ROLNICZE W SŁUPI P/KĘPNEM'"
"""OCHOTNICZA STRAŻ POŻARNA W SŁUPI P/KĘPNEM""","Sebastian Błażejewski","'KÓŁKO ROLNICZE W SŁUPI P/KĘPNEM'"
"""OCHOTNICZA STRAŻ POŻARNA W SŁUPI P/KĘPNEM""","Andrzej Gruszka",""
"""OCHOTNICZA STRAŻ POŻARNA W SŁUPI P/KĘPNEM""","Marek Musiała",""
"""OCHOTNICZA STRAŻ POŻARNA W SŁUPI P/KĘPNEM""","Michał Błażejewski","'GMINNY ZWIĄZEK ROLNIKÓW, KÓŁEK I ORGANIZACJI ROLNICZYCH W BARANOWIE', 'KÓŁKO ROLNICZE W SŁUPI P/KĘPNEM'"
"""OCHOTNICZA STRAŻ POŻARNA W SŁUPI P/KĘPNEM""","Zbigniew Skąpski",""
"""OCHOTNICZA STRAŻ POŻARNA W SŁUPI P/KĘPNEM""","Kazimierz Lorenz",""
"""OCHOTNICZA STRAŻ POŻARNA W MANIOWACH""","Piotr Ciapała",""
"""OCHOTNICZA STRAŻ POŻARNA W MANIOWACH""","Krzysztof Janczy",""
"""OCHOTNICZA STRAŻ POŻARNA W MANIOWACH""","Grzegorz Węgrzyniak",""
"""OCHOTNICZA STRAŻ POŻARNA W MANIOWACH""","Marek Wojtaszek","'FUNDACJA MANIOWIANIE'"
"""OCHOTNICZA STRAŻ POŻARNA W MANIOWACH""","Rafał Karkoszka",""
"""OCHOTNICZA STRAŻ POŻARNA W MANIOWACH""","Monika Królczyk",""
"""OCHOTNICZA STRAŻ POŻARNA W MANIOWACH""","Tomasz Chowaniec",""
"""OCHOTNICZA STRAŻ POŻARNA W MANIOWACH""","Szymon Dziatkowicz",""
"""OCHOTNICZA STRAŻ POŻARNA W MANIOWACH""","Wojciech Kapuśnik",""
"""OCHOTNICZA STRAŻ POŻARNA W MANIOWACH""","Franciszek Jarząbek",""
"""OCHOTNICZA STRAŻ POŻARNA W MANIOWACH""","Józef Jandura",""
"""OCHOTNICZA STRAŻ POŻARNA W MANIOWACH""","Józef Janczy",""
"""OCHOTNICZA STRAŻ POŻARNA W MANIOWACH""","Kazimierz Janczy",""
"""OCHOTNICZA STRAŻ POŻARNA W MANIOWACH""","Mieczysław Niemiec","'LUDOWY KLUB SPORTOWY ""LUBAŃ"" MANIOWY'"
"""OCHOTNICZA STRAŻ POŻARNA W MANIOWACH""","Andrzej Niemiec",""
"""OCHOTNICZA STRAŻ POŻARNA W MANIOWACH""","Andrzej Sukiennik",""
"""OCHOTNICZA STRAŻ POŻARNA W MANIOWACH""","Dominik Krzysik",""
"""OCHOTNICZA STRAŻ POŻARNA W MANIOWACH""","Jan Staszel",""
"""OCHOTNICZA STRAŻ POŻARNA W MANIOWACH""","Franciszek Królczyk",""
"""OCHOTNICZA STRAŻ POŻARNA W MANIOWACH""","Jan Piwowarski",""
